Record_ID,Total_Rule_Violations,High,Medium,Low
MC102763,1,1,0,0
MC101229,1,1,0,0
MC104837,2,2,0,0
MC100756,1,1,0,0
MC101295,1,1,0,0
MC103606,0,0,0,0
MC103919,1,1,0,0
MC104767,1,1,0,0
MC100581,1,1,0,0
MC103330,0,0,0,0
MC101739,0,0,0,0
MC100904,0,0,0,0
MC104136,0,0,0,0
MC102372,1,1,0,0
MC100861,0,0,0,0
MC102107,1,1,0,0
MC103744,1,1,0,0
MC101473,1,1,0,0
MC101710,1,1,0,0
MC103012,0,0,0,0
MC101954,1,1,0,0
MC104482,1,1,0,0
MC104691,1,1,0,0
MC102791,0,0,0,0
MC101187,1,1,0,0
MC100910,0,0,0,0
MC104363,1,1,0,0
MC101729,1,1,0,0
MC104988,1,1,0,0
MC103445,0,0,0,0
MC104960,1,1,0,0
MC104552,0,0,0,0
MC101552,1,1,0,0
MC103095,0,0,0,0
MC100766,1,1,0,0
MC100536,1,1,0,0
MC101913,0,0,0,0
MC102870,1,1,0,0
MC103025,1,1,0,0
MC103861,1,1,0,0
MC101609,1,1,0,0
MC104598,1,1,0,0
MC100803,0,0,0,0
MC100439,1,1,0,0
MC103915,1,1,0,0
MC104461,0,0,0,0
MC102142,1,1,0,0
MC101051,1,1,0,0
MC101336,1,1,0,0
MC104773,1,1,0,0
MC100127,1,1,0,0
MC102625,0,0,0,0
MC100779,0,0,0,0
MC102566,1,1,0,0
MC101017,0,0,0,0
MC104133,0,0,0,0
MC104372,1,1,0,0
MC103147,0,0,0,0
MC102407,0,0,0,0
MC103363,1,1,0,0
MC103382,2,1,1,0
MC103343,3,2,1,0
MC104117,0,0,0,0
MC101483,1,1,0,0
MC102876,0,0,0,0
MC103053,0,0,0,0
MC104104,0,0,0,0
MC104467,1,1,0,0
MC102419,1,1,0,0
MC101684,1,1,0,0
MC103774,1,1,0,0
MC100692,1,1,0,0
MC100198,0,0,0,0
MC100081,0,0,0,0
MC100398,0,0,0,0
MC100817,0,0,0,0
MC100403,1,1,0,0
MC103334,1,1,0,0
MC100383,1,1,0,0
MC104404,1,1,0,0
MC101786,0,0,0,0
MC104156,1,1,0,0
MC103241,0,0,0,0
MC101620,1,1,0,0
MC100550,0,0,0,0
MC101158,1,1,0,0
MC102821,1,1,0,0
MC100996,0,0,0,0
MC102920,0,0,0,0
MC101676,0,0,0,0
MC103369,0,0,0,0
MC101539,0,0,0,0
MC103117,1,1,0,0
MC101637,0,0,0,0
MC104153,0,0,0,0
MC102689,0,0,0,0
MC101584,1,1,0,0
MC102865,1,1,0,0
MC101945,0,0,0,0
MC103020,0,0,0,0
MC103648,0,0,0,0
MC103961,1,1,0,0
MC101819,1,1,0,0
MC100545,0,0,0,0
MC102143,0,0,0,0
MC104118,1,1,0,0
MC100970,1,1,0,0
MC102505,0,0,0,0
MC103462,0,0,0,0
MC102332,0,0,0,0
MC101992,0,0,0,0
MC100196,1,1,0,0
MC102544,1,1,0,0
MC103952,1,1,0,0
MC102010,0,0,0,0
MC100870,1,1,0,0
MC101971,0,0,0,0
MC102424,1,1,0,0
MC102201,1,1,0,0
MC101743,0,0,0,0
MC100562,1,1,0,0
MC101927,0,0,0,0
MC101889,1,1,0,0
MC103069,1,1,0,0
MC102704,0,0,0,0
MC100867,0,0,0,0
MC103016,3,2,1,0
MC104163,1,1,0,0
MC104688,1,1,0,0
MC102738,0,0,0,0
MC103172,1,1,0,0
MC103523,0,0,0,0
MC100298,0,0,0,0
MC102276,0,0,0,0
MC101153,1,1,0,0
MC100778,0,0,0,0
MC104176,1,1,0,0
MC100657,3,3,0,0
MC101846,1,1,0,0
MC102739,0,0,0,0
MC104577,1,1,0,0
MC101573,0,0,0,0
MC102482,0,0,0,0
MC101746,1,1,0,0
MC104650,1,1,0,0
MC103735,1,1,0,0
MC104736,1,1,0,0
MC102555,2,2,0,0
MC102692,0,0,0,0
MC102090,1,1,0,0
MC101529,0,0,0,0
MC103225,3,3,0,0
MC100471,1,1,0,0
MC100750,0,0,0,0
MC102503,0,0,0,0
MC101133,1,1,0,0
MC101955,0,0,0,0
MC102632,1,1,0,0
MC102853,0,0,0,0
MC103829,1,1,0,0
MC103114,1,1,0,0
MC101571,0,0,0,0
MC101362,0,0,0,0
MC104937,1,1,0,0
MC102770,0,0,0,0
MC104120,0,0,0,0
MC101247,1,1,0,0
MC101319,0,0,0,0
MC102061,0,0,0,0
MC104048,1,1,0,0
MC104686,1,1,0,0
MC100682,1,1,0,0
MC100625,1,1,0,0
MC102025,1,1,0,0
MC104383,1,1,0,0
MC100162,1,1,0,0
MC100289,0,0,0,0
MC101467,1,1,0,0
MC102145,0,0,0,0
MC101258,0,0,0,0
MC101530,0,0,0,0
MC103673,0,0,0,0
MC103545,1,1,0,0
MC100880,0,0,0,0
MC104320,1,1,0,0
MC103160,1,1,0,0
MC103953,0,0,0,0
MC102397,1,1,0,0
MC100305,1,1,0,0
MC104337,0,0,0,0
MC102117,3,3,0,0
MC103091,1,1,0,0
MC103644,0,0,0,0
MC101084,1,1,0,0
MC100113,1,1,0,0
MC102974,1,1,0,0
MC100916,0,0,0,0
MC104621,1,1,0,0
MC100018,1,1,0,0
MC101495,1,1,0,0
MC104348,2,2,0,0
MC103636,1,1,0,0
MC100497,1,1,0,0
MC103800,0,0,0,0
MC101401,1,1,0,0
MC102346,0,0,0,0
MC103617,0,0,0,0
MC102744,0,0,0,0
MC103419,0,0,0,0
MC101942,0,0,0,0
MC100382,1,1,0,0
MC101331,1,1,0,0
MC101079,1,1,0,0
MC100643,1,1,0,0
MC102757,1,1,0,0
MC101880,1,1,0,0
MC104651,1,1,0,0
MC104612,1,1,0,0
MC102981,1,1,0,0
MC103250,1,1,0,0
MC100500,0,0,0,0
MC102636,0,0,0,0
MC101304,1,1,0,0
MC104860,1,1,0,0
MC103209,2,1,1,0
MC101369,0,0,0,0
MC101347,0,0,0,0
MC104589,0,0,0,0
MC102573,1,1,0,0
MC104302,0,0,0,0
MC104436,1,1,0,0
MC102389,1,1,0,0
MC102568,0,0,0,0
MC103763,1,1,0,0
MC100367,1,1,0,0
MC102448,1,1,0,0
MC100204,1,1,0,0
MC102823,3,2,1,0
MC101146,1,1,0,0
MC104288,0,0,0,0
MC101594,1,1,0,0
MC102357,1,1,0,0
MC103338,0,0,0,0
MC102990,0,0,0,0
MC101416,0,0,0,0
MC102463,0,0,0,0
MC102507,0,0,0,0
MC101164,0,0,0,0
MC104850,1,1,0,0
MC101681,3,2,1,0
MC103207,0,0,0,0
MC101221,1,1,0,0
MC103718,0,0,0,0
MC101019,1,1,0,0
MC104453,1,1,0,0
MC104637,1,1,0,0
MC102513,1,1,0,0
MC104836,1,1,0,0
MC103487,1,1,0,0
MC100645,0,0,0,0
MC100434,0,0,0,0
MC104541,0,0,0,0
MC101253,1,1,0,0
MC101783,1,1,0,0
MC102772,1,1,0,0
MC103899,0,0,0,0
MC102874,1,1,0,0
MC102202,0,0,0,0
MC103149,0,0,0,0
MC101776,1,1,0,0
MC104405,1,1,0,0
MC104905,0,0,0,0
MC101950,0,0,0,0
MC102538,1,1,0,0
MC101755,1,1,0,0
MC100558,1,1,0,0
MC101285,1,1,0,0
MC102293,0,0,0,0
MC104968,1,1,0,0
MC104126,0,0,0,0
MC100485,0,0,0,0
MC102811,1,1,0,0
MC101063,0,0,0,0
MC101506,0,0,0,0
MC102603,1,1,0,0
MC104944,0,0,0,0
MC104551,0,0,0,0
MC102211,1,1,0,0
MC101589,3,2,1,0
MC101817,0,0,0,0
MC103660,0,0,0,0
MC101380,1,1,0,0
MC102038,0,0,0,0
MC103199,0,0,0,0
MC104728,1,1,0,0
MC101299,0,0,0,0
MC103007,1,1,0,0
MC104198,0,0,0,0
MC104743,1,1,0,0
MC102218,0,0,0,0
MC104039,1,1,0,0
MC101480,3,3,0,0
MC101863,0,0,0,0
MC102286,1,1,0,0
MC103621,1,1,0,0
MC102971,0,0,0,0
MC104251,1,1,0,0
MC101038,1,1,0,0
MC103166,1,1,0,0
MC103263,0,0,0,0
MC100925,0,0,0,0
MC103470,0,0,0,0
MC103235,0,0,0,0
MC103525,1,1,0,0
MC100272,0,0,0,0
MC100813,1,1,0,0
MC103816,1,1,0,0
MC103041,1,1,0,0
MC102285,3,2,1,0
MC101366,0,0,0,0
MC104392,1,1,0,0
MC100200,0,0,0,0
MC104471,0,0,0,0
MC102227,0,0,0,0
MC100630,0,0,0,0
MC103963,0,0,0,0
MC102533,0,0,0,0
MC102100,1,1,0,0
MC103432,1,1,0,0
MC102377,1,1,0,0
MC102784,0,0,0,0
MC102802,0,0,0,0
MC104821,1,1,0,0
MC102070,1,1,0,0
MC103914,0,0,0,0
MC102521,1,1,0,0
MC104593,0,0,0,0
MC104460,0,0,0,0
MC103964,1,1,0,0
MC104700,0,0,0,0
MC100066,1,1,0,0
MC103502,1,1,0,0
MC101797,1,1,0,0
MC102764,1,1,0,0
MC103179,0,0,0,0
MC101194,0,0,0,0
MC104778,1,1,0,0
MC103298,0,0,0,0
MC100972,0,0,0,0
MC101182,1,1,0,0
MC104028,0,0,0,0
MC102339,0,0,0,0
MC102618,1,1,0,0
MC101978,1,1,0,0
MC102311,1,1,0,0
MC104516,1,1,0,0
MC103880,2,1,1,0
MC102510,0,0,0,0
MC101501,1,1,0,0
MC102937,1,1,0,0
MC103222,0,0,0,0
MC101725,0,0,0,0
MC102319,0,0,0,0
MC104006,1,1,0,0
MC104614,1,1,0,0
MC104145,1,1,0,0
MC102064,1,1,0,0
MC101604,0,0,0,0
MC100025,1,1,0,0
MC102125,0,0,0,0
MC101409,0,0,0,0
MC103566,1,1,0,0
MC103017,1,1,0,0
MC103659,0,0,0,0
MC103063,1,1,0,0
MC100905,1,1,0,0
MC104406,0,0,0,0
MC103125,0,0,0,0
MC101086,0,0,0,0
MC103444,0,0,0,0
MC104353,0,0,0,0
MC101515,0,0,0,0
MC103993,1,1,0,0
MC102110,1,1,0,0
MC104356,2,1,1,0
MC103754,1,1,0,0
MC100502,1,1,0,0
MC103553,0,0,0,0
MC101651,1,1,0,0
MC103376,0,0,0,0
MC101233,0,0,0,0
MC101211,1,1,0,0
MC102112,1,1,0,0
MC100854,0,0,0,0
MC100415,0,0,0,0
MC101337,1,1,0,0
MC104856,1,1,0,0
MC102488,0,0,0,0
MC104428,3,3,0,0
MC101122,1,1,0,0
MC104455,1,1,0,0
MC101855,1,1,0,0
MC100268,1,1,0,0
MC101361,1,1,0,0
MC101540,0,0,0,0
MC104890,1,1,0,0
MC101664,1,1,0,0
MC103320,1,1,0,0
MC104531,1,1,0,0
MC104414,0,0,0,0
MC101407,1,1,0,0
MC100380,1,1,0,0
MC101249,1,1,0,0
MC102058,2,2,0,0
MC101140,0,0,0,0
MC103600,4,3,1,0
MC100717,1,1,0,0
MC103118,1,1,0,0
MC100256,1,1,0,0
MC104112,0,0,0,0
MC101094,0,0,0,0
MC103119,1,1,0,0
MC101374,0,0,0,0
MC101770,1,1,0,0
MC100658,1,1,0,0
MC104478,1,1,0,0
MC101731,1,1,0,0
MC102138,1,1,0,0
MC100913,1,1,0,0
MC102532,1,1,0,0
MC104518,1,1,0,0
MC102086,1,1,0,0
MC101136,0,0,0,0
MC101999,0,0,0,0
MC100588,1,1,0,0
MC104256,1,1,0,0
MC101169,1,1,0,0
MC103150,1,1,0,0
MC102144,1,1,0,0
MC101339,1,1,0,0
MC102898,1,1,0,0
MC102863,0,0,0,0
MC101785,1,1,0,0
MC101527,0,0,0,0
MC102398,1,1,0,0
MC101989,1,1,0,0
MC100713,1,1,0,0
MC103236,0,0,0,0
MC100188,0,0,0,0
MC100320,0,0,0,0
MC100122,1,1,0,0
MC102279,1,1,0,0
MC101375,0,0,0,0
MC100373,0,0,0,0
MC104667,1,1,0,0
MC104822,1,1,0,0
MC100271,0,0,0,0
MC101669,0,0,0,0
MC102271,0,0,0,0
MC102690,0,0,0,0
MC101966,0,0,0,0
MC103590,1,1,0,0
MC100460,1,1,0,0
MC103090,0,0,0,0
MC104595,1,1,0,0
MC100609,0,0,0,0
MC100741,1,1,0,0
MC102387,1,1,0,0
MC102252,1,1,0,0
MC104867,0,0,0,0
MC102087,0,0,0,0
MC100522,1,1,0,0
MC103336,0,0,0,0
MC104311,1,1,0,0
MC101849,1,1,0,0
MC101261,0,0,0,0
MC103448,1,1,0,0
MC103595,3,3,0,0
MC104101,1,1,0,0
MC100897,0,0,0,0
MC102316,0,0,0,0
MC102127,0,0,0,0
MC103313,0,0,0,0
MC101916,0,0,0,0
MC100694,1,1,0,0
MC100185,1,1,0,0
MC100738,0,0,0,0
MC103982,1,1,0,0
MC101870,0,0,0,0
MC102162,1,1,0,0
MC101694,0,0,0,0
MC102161,0,0,0,0
MC100725,1,1,0,0
MC100435,0,0,0,0
MC104115,0,0,0,0
MC101255,0,0,0,0
MC103983,1,1,0,0
MC104604,3,2,1,0
MC101782,1,1,0,0
MC103310,1,1,0,0
MC104113,0,0,0,0
MC104325,0,0,0,0
MC104817,0,0,0,0
MC101860,3,3,0,0
MC102773,1,1,0,0
MC104511,1,1,0,0
MC103559,1,1,0,0
MC104359,0,0,0,0
MC100846,2,2,0,0
MC104476,0,0,0,0
MC104003,0,0,0,0
MC102240,0,0,0,0
MC102726,0,0,0,0
MC101026,2,1,1,0
MC104995,1,1,0,0
MC104631,1,1,0,0
MC102999,1,1,0,0
MC104643,1,1,0,0
MC100211,0,0,0,0
MC103482,1,1,0,0
MC102221,0,0,0,0
MC101311,1,1,0,0
MC100192,1,1,0,0
MC101928,1,1,0,0
MC101137,0,0,0,0
MC101241,1,1,0,0
MC100597,0,0,0,0
MC101205,1,1,0,0
MC103066,0,0,0,0
MC102688,0,0,0,0
MC100233,0,0,0,0
MC103841,0,0,0,0
MC104978,3,3,0,0
MC103661,0,0,0,0
MC101054,1,1,0,0
MC100290,1,1,0,0
MC100914,1,1,0,0
MC101111,1,1,0,0
MC104210,1,1,0,0
MC101572,1,1,0,0
MC104561,0,0,0,0
MC103780,0,0,0,0
MC104263,0,0,0,0
MC100920,1,1,0,0
MC100598,0,0,0,0
MC103762,1,1,0,0
MC100257,1,1,0,0
MC104823,1,1,0,0
MC100768,1,1,0,0
MC101479,1,1,0,0
MC102707,1,1,0,0
MC103641,1,1,0,0
MC103778,1,1,0,0
MC100270,0,0,0,0
MC100063,0,0,0,0
MC104339,0,0,0,0
MC104178,0,0,0,0
MC103332,0,0,0,0
MC102993,0,0,0,0
MC101850,1,1,0,0
MC102595,0,0,0,0
MC101862,1,1,0,0
MC100632,0,0,0,0
MC102949,0,0,0,0
MC104734,1,1,0,0
MC100044,1,1,0,0
MC104624,1,1,0,0
MC103973,1,1,0,0
MC103104,1,1,0,0
MC103307,0,0,0,0
MC104781,0,0,0,0
MC104514,0,0,0,0
MC101413,1,1,0,0
MC100144,1,1,0,0
MC101574,0,0,0,0
MC102313,3,3,0,0
MC104110,1,1,0,0
MC104487,1,1,0,0
MC100835,0,0,0,0
MC103693,0,0,0,0
MC101159,0,0,0,0
MC100147,0,0,0,0
MC102587,0,0,0,0
MC103182,0,0,0,0
MC102000,0,0,0,0
MC103898,0,0,0,0
MC104199,0,0,0,0
MC100041,0,0,0,0
MC100377,1,1,0,0
MC102194,1,1,0,0
MC103709,0,0,0,0
MC102004,0,0,0,0
MC103503,3,3,0,0
MC103185,1,1,0,0
MC103792,1,1,0,0
MC102718,1,1,0,0
MC102672,1,1,0,0
MC102459,0,0,0,0
MC101982,1,1,0,0
MC100740,1,1,0,0
MC103046,0,0,0,0
MC104079,1,1,0,0
MC102254,1,1,0,0
MC102915,0,0,0,0
MC104307_DUP,1,1,0,0
MC101280_DUP,0,0,0,0
MC100478_DUP,1,1,0,0
MC102948_DUP,1,1,0,0
MC102279_DUP,1,1,0,0
MC102402_DUP,1,1,0,0
MC100484_DUP,0,0,0,0
MC104966_DUP,1,1,0,0
MC100089_DUP,0,0,0,0
MC101551_DUP,1,1,0,0
MC101300_DUP,1,1,0,0
MC102126_DUP,0,0,0,0
MC100630_DUP,0,0,0,0
MC100298_DUP,0,0,0,0
MC101986_DUP,1,1,0,0
MC100926_DUP,1,1,0,0
MC100115_DUP,1,1,0,0
MC101571_DUP,0,0,0,0
MC104109_DUP,0,0,0,0
MC104135_DUP,0,0,0,0
MC102954_DUP,1,1,0,0
MC101517_DUP,1,1,0,0
MC101656_DUP,0,0,0,0
MC102470_DUP,1,1,0,0
MC100314_DUP,0,0,0,0
MC100689_DUP,0,0,0,0
MC102268_DUP,1,1,0,0
MC102075_DUP,0,0,0,0
MC101158_DUP,1,1,0,0
MC100483_DUP,1,1,0,0
MC103508_DUP,1,1,0,0
MC104073_DUP,1,1,0,0
MC101080_DUP,0,0,0,0
MC101182_DUP,1,1,0,0
MC101370_DUP,1,1,0,0
MC102206_DUP,0,0,0,0
MC103445_DUP,0,0,0,0
MC104402_DUP,0,0,0,0
MC103553_DUP,0,0,0,0
MC101017_DUP,0,0,0,0
MC103917_DUP,1,1,0,0
MC104494_DUP,1,1,0,0
MC101111_DUP,1,1,0,0
MC104231_DUP,0,0,0,0
MC102459_DUP,0,0,0,0
MC104347_DUP,1,1,0,0
MC103731_DUP,0,0,0,0
MC104174_DUP,1,1,0,0
MC100325_DUP,1,1,0,0
MC100275_DUP,1,1,0,0
MC103809_DUP,0,0,0,0
MC101021_DUP,1,1,0,0
MC101014_DUP,0,0,0,0
MC104126_DUP,0,0,0,0
MC102834_DUP,1,1,0,0
MC102202_DUP,0,0,0,0
MC102953_DUP,1,1,0,0
MC102623_DUP,0,0,0,0
MC102854_DUP,0,0,0,0
MC104882_DUP,0,0,0,0
MC104052_DUP,0,0,0,0
MC101544_DUP,0,0,0,0
MC104103_DUP,1,1,0,0
MC103469_DUP,1,1,0,0
MC104069_DUP,1,1,0,0
MC102226_DUP,0,0,0,0
MC103985_DUP,1,1,0,0
MC103624_DUP,1,1,0,0
MC103101_DUP,0,0,0,0
MC103897_DUP,0,0,0,0
MC102779_DUP,1,1,0,0
MC103332_DUP,0,0,0,0
MC102292_DUP,1,1,0,0
MC104879_DUP,1,1,0,0
MC103978_DUP,1,1,0,0
MC101230_DUP,1,1,0,0
MC103527_DUP,1,1,0,0
MC104169_DUP,0,0,0,0
MC100051_DUP,0,0,0,0
MC100107_DUP,1,1,0,0
MC104932_DUP,1,1,0,0
MC102697_DUP,0,0,0,0
MC104048_DUP,1,1,0,0
MC100403_DUP,1,1,0,0
MC104092_DUP,1,1,0,0
MC104480_DUP,0,0,0,0
MC101484_DUP,0,0,0,0
MC103570_DUP,1,1,0,0
MC104273_DUP,1,1,0,0
MC100334_DUP,1,1,0,0
MC104219_DUP,1,1,0,0
MC104041_DUP,0,0,0,0
MC103447_DUP,0,0,0,0
MC101935_DUP,0,0,0,0
MC103492_DUP,1,1,0,0
MC100353_DUP,1,1,0,0
MC101046_DUP,0,0,0,0
MC100534_DUP,1,1,0,0
MC103160_DUP,1,1,0,0
MC103436_DUP,1,1,0,0
MC103642_DUP,0,0,0,0
MC101605_DUP,1,1,0,0
MC104446_DUP,1,1,0,0
MC104799_DUP,0,0,0,0
MC101982_DUP,1,1,0,0
MC101713_DUP,1,1,0,0
MC100290_DUP,1,1,0,0
MC103550_DUP,1,1,0,0
MC102071_DUP,0,0,0,0
MC100467_DUP,1,1,0,0
PH202054,0,0,0,0
PH201178,1,0,1,0
PH200658,0,0,0,0
PH201568,0,0,0,0
PH200401,2,2,0,0
PH200153,1,0,1,0
PH202755,0,0,0,0
PH200492,1,0,1,0
PH202398,0,0,0,0
PH200433,0,0,0,0
PH202478,1,0,1,0
PH201990,0,0,0,0
PH202047,1,0,1,0
PH201984,1,0,1,0
PH202475,0,0,0,0
PH202965,0,0,0,0
PH201185,0,0,0,0
PH202315,0,0,0,0
PH202449,1,0,1,0
PH202341,1,0,1,0
PH201740,1,0,1,0
PH202497,0,0,0,0
PH200728,1,0,1,0
PH201708,0,0,0,0
PH200349,1,0,1,0
PH200411,0,0,0,0
PH202282,0,0,0,0
PH201166,0,0,0,0
PH200759,2,2,0,0
PH201626,0,0,0,0
PH201315,1,0,1,0
PH201049,0,0,0,0
PH200660,0,0,0,0
PH202700,1,0,1,0
PH201087,0,0,0,0
PH200266,1,0,1,0
PH201026,0,0,0,0
PH200676,0,0,0,0
PH200117,1,0,1,0
PH200781,1,0,1,0
PH200373,1,0,1,0
PH200661,0,0,0,0
PH201700,0,0,0,0
PH200076,1,0,1,0
PH201857,0,0,0,0
PH201809,1,0,1,0
PH201610,0,0,0,0
PH202014,0,0,0,0
PH200508,0,0,0,0
PH200832,1,0,1,0
PH202699,0,0,0,0
PH202558,1,0,1,0
PH200066,1,0,1,0
PH200912,0,0,0,0
PH200605,0,0,0,0
PH200986,1,0,1,0
PH201977,1,0,1,0
PH200546,1,0,1,0
PH202164,0,0,0,0
PH202886,1,0,1,0
PH201063,1,0,1,0
PH201156,1,0,1,0
PH202900,0,0,0,0
PH201892,1,0,1,0
PH201791,1,0,1,0
PH201031,0,0,0,0
PH202329,1,0,1,0
PH202718,0,0,0,0
PH200672,0,0,0,0
PH201502,1,0,1,0
PH201048,1,0,1,0
PH200080,1,0,1,0
PH202877,0,0,0,0
PH201751,1,0,1,0
PH201470,0,0,0,0
PH200760,1,0,1,0
PH201268,0,0,0,0
PH201797,0,0,0,0
PH201134,1,0,1,0
PH200561,0,0,0,0
PH202251,0,0,0,0
PH200192,1,0,1,0
PH200008,0,0,0,0
PH200940,0,0,0,0
PH200952,0,0,0,0
PH200730,1,0,1,0
PH202984,0,0,0,0
PH202150,0,0,0,0
PH201517,0,0,0,0
PH200692,0,0,0,0
PH201434,0,0,0,0
PH200168,0,0,0,0
PH202038,1,0,1,0
PH201972,0,0,0,0
PH200088,1,0,1,0
PH201308,0,0,0,0
PH202377,1,0,1,0
PH202239,0,0,0,0
PH200185,0,0,0,0
PH201760,0,0,0,0
PH201778,0,0,0,0
PH202796,0,0,0,0
PH201836,0,0,0,0
PH200384,1,0,1,0
PH200563,0,0,0,0
PH202493,0,0,0,0
PH202472,1,0,1,0
PH200403,0,0,0,0
PH202626,2,1,1,0
PH201896,1,0,1,0
PH202690,0,0,0,0
PH201781,0,0,0,0
PH200977,1,0,1,0
PH200887,0,0,0,0
PH202989,0,0,0,0
PH200090,0,0,0,0
PH201496,0,0,0,0
PH202821,1,0,1,0
PH200473,0,0,0,0
PH200149,1,0,1,0
PH201657,0,0,0,0
PH202652,0,0,0,0
PH202005,0,0,0,0
PH201376,0,0,0,0
PH202803,3,1,2,0
PH200332,1,0,1,0
PH200003,0,0,0,0
PH201742,1,0,1,0
PH202349,0,0,0,0
PH202879,1,0,1,0
PH200496,0,0,0,0
PH200282,1,0,1,0
PH201009,0,0,0,0
PH201284,0,0,0,0
PH201823,1,0,1,0
PH202855,0,0,0,0
PH200276,0,0,0,0
PH202745,0,0,0,0
PH201955,1,0,1,0
PH200150,1,0,1,0
PH200907,0,0,0,0
PH201255,1,0,1,0
PH201516,0,0,0,0
PH201483,1,0,1,0
PH200552,0,0,0,0
PH202832,1,0,1,0
PH201389,0,0,0,0
PH200609,0,0,0,0
PH201330,1,0,1,0
PH201487,0,0,0,0
PH201441,0,0,0,0
PH200538,0,0,0,0
PH201815,1,0,1,0
PH200252,0,0,0,0
PH201416,1,0,1,0
PH200974,0,0,0,0
PH200837,0,0,0,0
PH201672,1,0,1,0
PH200750,0,0,0,0
PH201136,1,0,1,0
PH201090,0,0,0,0
PH201020,1,0,1,0
PH201645,1,0,1,0
PH201773,0,0,0,0
PH200749,1,0,1,0
PH200480,0,0,0,0
PH201768,1,0,1,0
PH200428,0,0,0,0
PH201556,2,2,0,0
PH201604,0,0,0,0
PH201095,1,0,1,0
PH201817,1,0,1,0
PH202610,1,0,1,0
PH200737,1,0,1,0
PH200817,0,0,0,0
PH202206,0,0,0,0
PH202710,1,0,1,0
PH201743,0,0,0,0
PH200429,1,0,1,0
PH202521,1,0,1,0
PH200278,0,0,0,0
PH200961,1,0,1,0
PH200279,0,0,0,0
PH201286,0,0,0,0
PH201461,0,0,0,0
PH200853,1,0,1,0
PH202060,0,0,0,0
PH201498,1,0,1,0
PH202485,0,0,0,0
PH202939,1,0,1,0
PH200622,1,0,1,0
PH202023,1,0,1,0
PH202037,0,0,0,0
PH202258,0,0,0,0
PH200249,0,0,0,0
PH202825,1,0,1,0
PH200212,0,0,0,0
PH201573,1,0,1,0
PH202270,0,0,0,0
PH201109,0,0,0,0
PH201967,1,0,1,0
PH202064,0,0,0,0
PH202143,0,0,0,0
PH202055,1,0,1,0
PH201621,0,0,0,0
PH201059,1,0,1,0
PH201745,1,0,1,0
PH202254,1,0,1,0
PH202477,0,0,0,0
PH200592,0,0,0,0
PH200579,0,0,0,0
PH200846,0,0,0,0
PH202748,0,0,0,0
PH202767,0,0,0,0
PH200944,1,0,1,0
PH202353,0,0,0,0
PH200775,1,0,1,0
PH202165,1,0,1,0
PH202342,0,0,0,0
PH202620,0,0,0,0
PH201536,0,0,0,0
PH201162,0,0,0,0
PH201329,0,0,0,0
PH202417,0,0,0,0
PH200258,1,0,1,0
PH200932,0,0,0,0
PH201887,2,1,1,0
PH202915,0,0,0,0
PH200631,1,0,1,0
PH200030,1,0,1,0
PH202582,1,0,1,0
PH201790,0,0,0,0
PH201637,1,0,1,0
PH200864,0,0,0,0
PH201111,0,0,0,0
PH201533,0,0,0,0
PH202677,0,0,0,0
PH201581,0,0,0,0
PH200109,0,0,0,0
PH201666,1,0,1,0
PH201943,1,0,1,0
PH201566,1,0,1,0
PH200415,1,0,1,0
PH202665,1,0,1,0
PH200572,1,0,1,0
PH200070,1,0,1,0
PH202072,1,0,1,0
PH202854,1,0,1,0
PH202197,1,0,1,0
PH200177,0,0,0,0
PH200301,0,0,0,0
PH202754,0,0,0,0
PH202135,0,0,0,0
PH200621,1,0,1,0
PH200157,0,0,0,0
PH201582,0,0,0,0
PH200123,0,0,0,0
PH201475,1,0,1,0
PH202789,1,0,1,0
PH200383,1,0,1,0
PH202336,0,0,0,0
PH201066,0,0,0,0
PH200207,1,0,1,0
PH200987,0,0,0,0
PH200032,1,0,1,0
PH201353,1,0,1,0
PH201098,0,0,0,0
PH202876,0,0,0,0
PH202689,0,0,0,0
PH202460,1,0,1,0
PH201408,0,0,0,0
PH201994,0,0,0,0
PH202882,0,0,0,0
PH200363,0,0,0,0
PH201191,0,0,0,0
PH202227,0,0,0,0
PH200370,2,1,1,0
PH202683,1,0,1,0
PH200919,1,0,1,0
PH202139,1,0,1,0
PH201752,1,0,1,0
PH202162,1,0,1,0
PH202191,1,0,1,0
PH201028,1,0,1,0
PH200788,0,0,0,0
PH200976,0,0,0,0
PH201145,1,0,1,0
PH202350,1,0,1,0
PH202990,0,0,0,0
PH201397,1,0,1,0
PH200897,1,0,1,0
PH202444,1,0,1,0
PH200714,3,2,1,0
PH200580,1,0,1,0
PH201072,0,0,0,0
PH200768,0,0,0,0
PH200178,1,0,1,0
PH202418,0,0,0,0
PH200159,0,0,0,0
PH200084,0,0,0,0
PH202236,0,0,0,0
PH202419,1,0,1,0
PH202914,0,0,0,0
PH200827,0,0,0,0
PH201013,1,0,1,0
PH201314,0,0,0,0
PH200554,2,2,0,0
PH201872,1,0,1,0
PH202613,1,0,1,0
PH201944,1,0,1,0
PH202070,0,0,0,0
PH202586,0,0,0,0
PH201602,1,0,1,0
PH200856,1,0,1,0
PH202889,0,0,0,0
PH201549,0,0,0,0
PH201538,1,0,1,0
PH201451,0,0,0,0
PH200801,1,0,1,0
PH201016,0,0,0,0
PH202144,1,0,1,0
PH202335,1,0,1,0
PH200417,0,0,0,0
PH202826,0,0,0,0
PH202405,1,0,1,0
PH202393,0,0,0,0
PH200476,0,0,0,0
