Provider_NPI,Predominant_Record_Type,Total_Records,Flagged_Records,Flagged_Record_Percentage,ML_Anomaly_Count,Statistical_Anomaly_Count,Rule_Violation_Count,Consensus_Level_2_Count,Consensus_Level_3_Count,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Denial_Rate_Percentage,Provider_Risk_Level,Provider_Status,Primary_Risk_Factors
1265817639,MEDICAL_CLAIM,2,2,100.0,0,2,1,1,0,2,0,58.65,66.66,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 58.6
1716003077,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,2,0,58.03,58.03,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 58.0; Empirical claim denial rate = 100.0%
1541910389,PRIOR_AUTH,2,2,100.0,0,2,2,2,0,2,0,57.96,57.96,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 58.0
1821239708,MEDICAL_CLAIM,2,2,100.0,0,2,2,2,0,2,0,57.94,58.43,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 57.9
1272708589,PRIOR_AUTH,2,2,100.0,0,2,2,2,0,2,0,57.59,57.59,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 57.6; Empirical claim denial rate = 100.0%
1039979042,PRIOR_AUTH,2,2,100.0,0,2,2,2,0,2,0,57.56,57.56,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 57.6
1380469104,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,2,0,57.21,57.21,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 57.2
1018633194,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,2,0,57.14,57.14,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 57.1
1756261117,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,2,0,56.88,56.88,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 56.9
1184884678,MEDICAL_CLAIM,3,3,100.0,0,3,2,2,0,2,0,56.8,67.25,33.33,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 56.8; Empirical claim denial rate = 33.3%
1631923864,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,2,0,56.7,56.7,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 56.7
1713291579,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,2,0,56.4,56.4,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 56.4
1845678368,PRIOR_AUTH,2,2,100.0,2,2,0,2,0,2,0,55.97,55.97,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 56.0; Empirical claim denial rate = 100.0%
1530328581,PRIOR_AUTH,2,2,100.0,2,2,0,2,0,2,0,55.94,55.94,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 55.9
1892223805,PHARMACY_CLAIM,2,2,100.0,2,2,0,2,0,2,0,55.71,55.71,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 55.7
1280401689,PHARMACY_CLAIM,2,2,100.0,2,2,0,2,0,2,0,55.68,55.68,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 55.7
1877825519,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,2,0,55.33,55.33,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 55.3
1184138356,MEDICAL_CLAIM,3,3,100.0,0,3,2,2,0,2,0,55.24,58.68,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 55.2
1992923486,MEDICAL_CLAIM,2,2,100.0,0,2,1,1,0,2,0,54.83,59.18,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 54.8
1679333131,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,2,0,54.41,54.41,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 54.4
1073091328,MEDICAL_CLAIM,4,4,100.0,0,3,2,1,0,2,0,53.96,74.99,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 54.0
1316233174,MEDICAL_CLAIM,3,2,66.67,0,2,2,2,0,2,0,52.68,74.03,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 66.7% flagged records; Average claim risk score = 52.7
1420084249,PRIOR_AUTH,2,2,100.0,2,2,0,0,0,2,0,51.57,51.57,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 51.6; Empirical claim denial rate = 100.0%
1756550744,PRIOR_AUTH,2,2,100.0,0,2,0,0,0,2,0,51.33,51.33,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 51.3; Empirical claim denial rate = 100.0%
1661761727,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,2,0,51.3,51.3,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 51.3; Empirical claim denial rate = 100.0%
1310975650,PRIOR_AUTH,2,2,100.0,0,2,0,0,0,2,0,51.28,51.28,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 51.3; Empirical claim denial rate = 100.0%
1117556642,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,2,0,51.22,51.22,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 51.2
1605039700,PRIOR_AUTH,2,2,100.0,0,2,0,0,0,2,0,50.94,50.94,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 50.9
1136527549,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,2,0,50.93,50.93,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 50.9
1564635047,PRIOR_AUTH,2,2,100.0,0,2,0,0,0,2,0,50.87,50.87,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 50.9
1864975599,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,2,0,50.84,50.84,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 50.8
1866525840,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,2,0,50.68,50.68,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 50.7; Empirical claim denial rate = 100.0%
1427545375,MEDICAL_CLAIM,2,2,100.0,0,2,0,0,0,2,0,50.12,50.12,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 50.1
1740666767,MEDICAL_CLAIM,5,5,100.0,0,3,4,1,0,2,0,49.36,72.65,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 49.4
1881639714,MEDICAL_CLAIM,3,3,100.0,0,3,1,1,0,2,0,48.32,60.74,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records; Average claim risk score = 48.3
1174625057,MEDICAL_CLAIM,4,3,75.0,0,3,6,2,0,2,0,46.28,74.59,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 75.0% flagged records; Average claim risk score = 46.3
1841226347,MEDICAL_CLAIM,4,2,50.0,0,2,6,2,0,2,0,46.05,74.43,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 50.0% flagged records; Average claim risk score = 46.0
1205344603,MEDICAL_CLAIM,3,2,66.67,0,0,4,2,0,2,0,45.35,69.56,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 66.7% flagged records; Average claim risk score = 45.3
1346228905,MEDICAL_CLAIM,6,5,83.33,0,4,5,1,0,2,0,41.96,74.59,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 83.3% flagged records; Average claim risk score = 42.0
1801898556,MEDICAL_CLAIM,16,14,87.5,1,6,13,14,0,2,0,41.08,60.81,6.67,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 87.5% flagged records; Average claim risk score = 41.1
1528082336,MEDICAL_CLAIM,5,4,80.0,0,3,3,0,0,2,0,39.25,52.49,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 80.0% flagged records; Average claim risk score = 39.2
1700816683,MEDICAL_CLAIM,4,2,50.0,0,2,2,2,0,2,0,37.55,56.82,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 50.0% flagged records; Average claim risk score = 37.5
1639534290,MEDICAL_CLAIM,7,3,42.86,0,3,6,2,0,2,0,36.64,73.28,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 42.9% flagged records; Average claim risk score = 36.6
1295014116,MEDICAL_CLAIM,6,4,66.67,0,4,3,0,0,2,0,35.98,61.52,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 66.7% flagged records; Average claim risk score = 36.0
1679931646,MEDICAL_CLAIM,7,5,71.43,0,4,5,2,0,2,0,35.95,52.82,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 71.4% flagged records; Average claim risk score = 35.9
1104056209,MEDICAL_CLAIM,8,6,75.0,0,5,6,0,0,2,0,35.17,50.37,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 75.0% flagged records; Average claim risk score = 35.2
1003270430,MEDICAL_CLAIM,6,4,66.67,0,3,5,0,0,2,0,34.29,64.82,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 66.7% flagged records
1417342163,MEDICAL_CLAIM,7,4,57.14,1,4,3,1,1,2,0,30.41,73.74,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 57.1% flagged records
1225573694,MEDICAL_CLAIM,11,6,54.55,0,3,7,0,0,2,0,27.21,63.06,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 54.5% flagged records
1174927669,MEDICAL_CLAIM,22,12,54.55,0,7,13,1,0,2,0,25.46,55.82,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 54.5% flagged records
1669830832,MEDICAL_CLAIM,13,5,38.46,0,4,8,2,0,2,0,25.21,73.34,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 38.5% flagged records
1124270715,MEDICAL_CLAIM,26,12,46.15,0,10,12,0,0,2,0,24.88,51.11,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 46.2% flagged records
1013355726,MEDICAL_CLAIM,10,4,40.0,0,3,4,1,0,2,0,22.55,52.56,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,2 high-risk records; 40.0% flagged records
1257244567,PHARMACY_CLAIM,1,1,100.0,0,1,3,1,0,1,0,74.78,74.78,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 74.8; Empirical claim denial rate = 100.0%
1419231348,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,1,0,73.41,73.41,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 73.4
1023177250,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,1,0,73.39,73.39,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 73.4
1174857825,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,1,0,73.37,73.37,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 73.4
1518963230,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,1,0,73.26,73.26,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 73.3
1730305004,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,1,0,72.88,72.88,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 72.9
1497760243,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,1,0,72.45,72.45,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 72.5
1722034996,PHARMACY_CLAIM,1,1,100.0,0,1,3,0,0,1,0,71.63,71.63,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 71.6
1927879328,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,1,0,71.57,71.57,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 71.6; Empirical claim denial rate = 100.0%
1888683385,PHARMACY_CLAIM,1,1,100.0,0,1,3,1,0,1,0,71.51,71.51,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 71.5
1787233815,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,70.0,70.0,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 70.0; Empirical claim denial rate = 100.0%
1035687794,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,69.99,69.99,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 70.0
1922258367,MEDICAL_CLAIM,1,1,100.0,0,0,2,1,0,1,0,69.99,69.99,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 70.0
1385445111,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,69.98,69.98,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 70.0; Empirical claim denial rate = 100.0%
1985224018,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,69.97,69.97,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 70.0; Empirical claim denial rate = 100.0%
1875128996,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,69.92,69.92,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.9
1290118575,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,69.9,69.9,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.9; Empirical claim denial rate = 100.0%
1427001445,MEDICAL_CLAIM,1,1,100.0,0,1,2,0,0,1,0,69.88,69.88,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.9
1579193203,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,69.88,69.88,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.9; Empirical claim denial rate = 100.0%
1081528135,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,69.86,69.86,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.9; Empirical claim denial rate = 100.0%
1263476604,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,69.82,69.82,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.8; Empirical claim denial rate = 100.0%
1627113217,PHARMACY_CLAIM,1,1,100.0,0,1,3,0,0,1,0,69.8,69.8,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.8
1510427825,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,69.77,69.77,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.8
1914396988,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,69.75,69.75,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.8
1109448042,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,69.7,69.7,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.7; Empirical claim denial rate = 100.0%
1063193327,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,69.69,69.69,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.7; Empirical claim denial rate = 100.0%
1304059508,PHARMACY_CLAIM,1,1,100.0,1,1,1,0,1,1,0,69.6,69.6,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.6; Empirical claim denial rate = 100.0%
1426970841,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,1,1,0,69.5,69.5,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.5
1935754678,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,1,1,0,69.49,69.49,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.5; Empirical claim denial rate = 100.0%
1087213139,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,1,1,0,69.48,69.48,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.5
1866266789,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,1,1,0,69.46,69.46,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.5; Empirical claim denial rate = 100.0%
1010392038,PHARMACY_CLAIM,1,1,100.0,0,0,2,1,0,1,0,69.43,69.43,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.4
1672565611,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,1,1,0,69.32,69.32,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.3
1790056877,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,1,0,69.2,69.2,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.2; Empirical claim denial rate = 100.0%
1228295736,PHARMACY_CLAIM,1,1,100.0,0,1,3,0,0,1,0,69.08,69.08,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 69.1
1867536255,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,1,0,68.88,68.88,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 68.9
1891181517,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,1,0,68.79,68.79,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 68.8; Empirical claim denial rate = 100.0%
1934720606,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,1,0,68.65,68.65,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 68.7
1033538413,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,1,0,68.24,68.24,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 68.2
1104747811,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,1,0,67.39,67.39,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 67.4
1780101204,MEDICAL_CLAIM,1,1,100.0,0,1,2,0,0,1,0,67.08,67.08,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 67.1
1053839795,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,1,0,66.85,66.85,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 66.8
1046221895,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,1,0,65.96,65.96,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 66.0
1341427811,PHARMACY_CLAIM,1,1,100.0,0,1,2,0,0,1,0,65.83,65.83,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.8
1364082830,PHARMACY_CLAIM,1,1,100.0,1,1,1,1,0,1,0,65.66,65.66,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.7; Empirical claim denial rate = 100.0%
1680920934,PHARMACY_CLAIM,1,1,100.0,1,1,1,1,0,1,0,65.61,65.61,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.6; Empirical claim denial rate = 100.0%
1923434695,PHARMACY_CLAIM,1,1,100.0,0,1,2,0,0,1,0,65.6,65.6,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.6
1793043147,PHARMACY_CLAIM,1,1,100.0,1,1,1,1,0,1,0,65.54,65.54,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.5; Empirical claim denial rate = 100.0%
1708419735,PHARMACY_CLAIM,1,1,100.0,1,1,1,1,0,1,0,65.52,65.52,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.5
1729596422,PHARMACY_CLAIM,1,1,100.0,1,1,1,1,0,1,0,65.52,65.52,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.5; Empirical claim denial rate = 100.0%
1548278476,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,1,0,65.42,65.42,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.4
1895131053,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,1,0,65.39,65.39,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.4; Empirical claim denial rate = 100.0%
1505010061,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,1,0,65.38,65.38,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.4
1377119058,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,1,0,65.35,65.35,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.3
1216219100,PRIOR_AUTH,1,1,100.0,0,1,1,1,0,1,0,65.25,65.25,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.2; Empirical claim denial rate = 100.0%
1720064434,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,1,0,65.25,65.25,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.2
1662783537,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,1,0,65.23,65.23,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records; Average claim risk score = 65.2; Empirical claim denial rate = 100.0%
