Provider_NPI,Record_Count,Medical_Claim_Count,Pharmacy_Claim_Count,Prior_Auth_Count,Flagged_Record_Count,Flagged_Record_Rate,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Rule_Flag_Count,Statistical_Flag_Count,ML_Flag_Count,Average_Consensus_Level,Provider_Risk_Level
1780155200,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1811149586,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1821239708,2,2,0,0,2,100.0,0,0,50.0,50.0,2,2,0,2.0,CRITICAL
1831142389,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1851397475,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1851693832,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1888683385,1,0,1,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1891102224,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1891709192,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1902812563,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1912249590,2,2,0,0,2,100.0,0,0,50.0,50.0,2,2,0,2.0,CRITICAL
1912923285,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1923434695,1,0,1,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1924227096,1,0,1,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1927879328,1,0,1,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1934720606,1,0,1,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1952041915,1,0,1,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1952409765,2,2,0,0,2,100.0,0,0,50.0,50.0,2,2,0,2.0,CRITICAL
1952967234,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1972584795,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1982658035,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1982783692,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1982870259,1,1,0,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1984854953,1,0,1,0,1,100.0,0,0,50.0,50.0,1,1,0,2.0,CRITICAL
1225684368,16,16,0,0,16,100.0,0,0,47.81,50.0,15,16,0,1.94,CRITICAL
1265532915,15,15,0,0,15,100.0,0,0,47.67,50.0,14,15,0,1.93,CRITICAL
1992880736,19,19,0,0,19,100.0,0,0,46.32,50.0,17,19,0,1.89,CRITICAL
1225282056,4,4,0,0,4,100.0,0,0,46.25,50.0,4,3,0,1.75,CRITICAL
1235588625,4,4,0,0,4,100.0,0,0,46.25,50.0,4,3,0,1.75,CRITICAL
1457461477,4,4,0,0,4,100.0,0,0,46.25,50.0,4,3,0,1.75,CRITICAL
1598053472,17,17,0,0,17,100.0,0,0,45.88,50.0,15,17,0,1.88,CRITICAL
1018633194,2,0,2,0,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1029380757,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1037194784,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1038193456,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1039979042,2,0,0,2,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1043039284,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1060958384,2,0,2,0,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1066177068,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1083860845,3,3,0,0,3,100.0,0,0,45.0,50.0,3,2,0,1.67,CRITICAL
1087213139,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1087242277,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1088980013,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1096228913,2,0,2,0,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1121634844,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1132267014,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1146683068,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1148865076,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1150057335,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1164485363,3,3,0,0,3,100.0,0,0,45.0,50.0,3,2,0,1.67,CRITICAL
1170803427,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1180138860,2,0,2,0,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1192925105,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1216219100,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1241267668,2,0,0,2,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1245747654,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1254204165,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1272708589,2,0,0,2,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1288980165,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1297191040,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1328639206,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1377119058,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1377416408,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1380469104,2,0,2,0,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1399546924,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1407855627,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1424335333,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1426970841,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1427438043,3,3,0,0,3,100.0,0,0,45.0,50.0,3,2,0,1.67,CRITICAL
1454470387,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1478333867,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1479140045,2,0,2,0,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1502049183,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1505010061,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1505096372,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1508366030,3,3,0,0,3,100.0,0,0,45.0,50.0,3,2,0,1.67,CRITICAL
1541910389,2,0,0,2,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1542955841,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1551929601,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1556852685,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1596125668,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1612904517,2,0,0,2,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1615527294,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1630969279,2,0,0,2,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1631923864,2,0,2,0,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1635341446,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1636099721,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1672565611,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1679333131,2,0,2,0,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1680741437,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1688891117,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1707865465,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1713291579,2,0,2,0,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1716003077,2,0,2,0,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1720064434,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1727467155,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1749018608,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1756261117,2,0,2,0,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1768266960,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1794322091,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1808984662,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1811171978,3,3,0,0,3,100.0,0,0,45.0,50.0,3,2,0,1.67,CRITICAL
1834234612,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1866266789,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1868168899,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1871144948,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1877825519,2,0,2,0,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1921028719,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1924296762,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1925903767,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1977390536,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1978215720,1,0,0,1,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1982103511,3,3,0,0,3,100.0,0,0,45.0,50.0,3,2,0,1.67,CRITICAL
1987478866,1,0,1,0,1,100.0,0,0,45.0,45.0,1,1,0,2.0,CRITICAL
1992962117,2,0,2,0,2,100.0,0,0,45.0,45.0,2,2,0,2.0,CRITICAL
1780879023,6,6,0,0,6,100.0,0,0,44.97,54.81,4,6,1,1.83,HIGH
1275574931,8,8,0,0,8,100.0,0,0,44.38,50.0,8,5,0,1.62,HIGH
1881836195,6,6,0,0,6,100.0,0,0,44.17,50.0,5,6,0,1.83,HIGH
1972135390,6,6,0,0,6,100.0,0,0,44.17,50.0,5,6,0,1.83,HIGH
1164451613,21,21,0,0,20,95.24,0,0,43.57,50.0,18,19,0,1.76,HIGH
1467430124,24,24,0,0,24,100.0,0,0,43.54,50.0,20,23,0,1.79,HIGH
1003866732,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1013088756,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1023663879,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1083183180,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1104905702,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1134532062,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1164472478,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1164978912,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1174552293,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1184256679,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1215963335,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1245266337,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1326373861,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1386777266,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1396836029,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1407843576,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1437216132,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1457825192,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1467127613,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1477509859,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1477819886,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1518467174,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1538460878,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1548538010,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1558355305,4,4,0,0,4,100.0,0,0,42.5,50.0,4,2,0,1.5,HIGH
1568856045,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1588088025,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1598898389,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1609928134,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1639699309,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1669634903,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1669644068,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1689628232,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1700135522,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1700866605,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1740296508,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1750381281,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1831555358,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1851552186,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1871868703,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1881641629,8,8,0,0,8,100.0,0,0,42.5,50.0,8,4,0,1.5,HIGH
1922578202,2,2,0,0,2,100.0,0,0,42.5,50.0,2,1,0,1.5,HIGH
1952470411,4,4,0,0,4,100.0,0,0,42.5,50.0,4,2,0,1.5,HIGH
1679786784,4,4,0,0,4,100.0,0,0,41.25,50.0,3,4,0,1.75,HIGH
1720607377,4,4,0,0,4,100.0,0,0,41.25,50.0,3,4,0,1.75,HIGH
1063617744,3,3,0,0,3,100.0,0,0,40.0,50.0,3,1,0,1.33,HIGH
1073192985,3,3,0,0,3,100.0,0,0,40.0,50.0,3,1,0,1.33,HIGH
1174525943,3,3,0,0,3,100.0,0,0,40.0,50.0,3,1,0,1.33,HIGH
1215901970,3,3,0,0,3,100.0,0,0,40.0,50.0,3,1,0,1.33,HIGH
1336637438,3,3,0,0,3,100.0,0,0,40.0,50.0,3,1,0,1.33,HIGH
1477119105,3,3,0,0,3,100.0,0,0,40.0,50.0,3,1,0,1.33,HIGH
1629499751,3,3,0,0,3,100.0,0,0,40.0,50.0,3,1,0,1.33,HIGH
1710136999,3,3,0,0,3,100.0,0,0,40.0,50.0,3,1,0,1.33,HIGH
1750314183,3,3,0,0,3,100.0,0,0,40.0,50.0,3,1,0,1.33,HIGH
1831293406,3,3,0,0,3,100.0,0,0,40.0,50.0,3,1,0,1.33,HIGH
1659371870,13,13,0,0,13,100.0,0,0,39.62,50.0,13,4,0,1.31,HIGH
1003866740,10,10,0,0,10,100.0,0,0,39.5,50.0,7,10,0,1.7,HIGH
1860733566,1,0,0,1,1,100.0,0,0,39.42,39.42,0,0,1,1.0,HIGH
1083145981,7,7,0,0,7,100.0,0,0,39.29,50.0,7,2,0,1.29,HIGH
1174512792,4,4,0,0,4,100.0,0,0,38.75,50.0,4,1,0,1.25,HIGH
1710051354,4,4,0,0,4,100.0,0,0,38.75,50.0,4,1,0,1.25,HIGH
1710465190,4,4,0,0,4,100.0,0,0,38.75,50.0,4,1,0,1.25,HIGH
1780051136,4,4,0,0,4,100.0,0,0,38.75,50.0,4,1,0,1.25,HIGH
1184138356,3,3,0,0,3,100.0,0,0,38.33,50.0,2,3,0,1.67,HIGH
1801284443,6,6,0,0,6,100.0,0,0,38.33,50.0,4,6,0,1.67,HIGH
1104056209,8,8,0,0,8,100.0,0,0,38.12,50.0,6,5,0,1.38,HIGH
1588925804,5,5,0,0,5,100.0,0,0,38.0,50.0,5,1,0,1.2,HIGH
1174625057,4,4,0,0,3,75.0,0,0,37.5,50.0,3,3,0,1.5,HIGH
1265817639,2,2,0,0,2,100.0,0,0,37.5,50.0,1,2,0,1.5,HIGH
1336101302,6,6,0,0,6,100.0,0,0,37.5,50.0,6,1,0,1.17,HIGH
1447615455,4,4,0,0,3,75.0,0,0,37.5,50.0,3,3,0,1.5,HIGH
1750838686,6,6,0,0,6,100.0,0,0,37.5,50.0,6,1,0,1.17,HIGH
1982662557,6,6,0,0,6,100.0,0,0,37.5,50.0,6,1,0,1.17,HIGH
1992113898,4,4,0,0,4,100.0,0,0,37.5,50.0,3,3,0,1.5,HIGH
1992923486,2,2,0,0,2,100.0,0,0,37.5,50.0,1,2,0,1.5,HIGH
1518239219,5,5,0,0,4,80.0,0,0,37.0,50.0,4,3,0,1.4,HIGH
1881773232,5,5,0,0,5,100.0,0,0,37.0,50.0,4,3,0,1.4,HIGH
1639172810,8,8,0,0,8,100.0,0,0,36.88,50.0,8,1,0,1.12,HIGH
1205236072,6,6,0,0,5,83.33,0,0,36.67,50.0,5,3,0,1.33,HIGH
1881061059,6,6,0,0,6,100.0,0,0,36.67,50.0,5,3,0,1.33,HIGH
1467785782,4,4,0,0,4,100.0,0,0,36.25,50.0,3,2,0,1.25,HIGH
1538349469,47,47,0,0,40,85.11,0,0,35.64,50.0,35,30,0,1.38,HIGH
1285083469,12,12,0,0,11,91.67,0,0,35.42,50.0,10,5,0,1.25,HIGH
1000369697,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1000407487,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1001472778,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1001708385,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1002778443,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1003697645,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1003985625,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1006210294,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1009394467,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1010044016,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1010243816,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1010392038,1,0,1,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1010681916,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1011412524,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1011607474,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1012405528,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1012804955,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1013027877,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1013933944,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1018120162,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1018308835,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1019749474,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1020099156,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1020734327,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1022700441,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1023351913,2,2,0,0,2,100.0,0,0,35.0,35.0,2,0,0,1.0,HIGH
1024854260,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1025290027,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1025554459,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1026044787,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1027695878,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1028250461,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1029729671,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1030463873,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1031384539,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1031915489,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1033284666,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1033321989,3,3,0,0,3,100.0,0,0,35.0,35.0,3,0,0,1.0,HIGH
1033579412,2,2,0,0,2,100.0,0,0,35.0,35.0,2,0,0,1.0,HIGH
1034051336,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1038631193,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1041323170,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1041343484,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1041669927,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1042347362,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1043263221,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1043299001,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1044490775,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1045278947,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1046019618,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1047919718,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1048255476,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1051989007,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1053412795,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1053637249,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1053789511,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1053853234,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1053980110,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1055404999,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1063411874,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1063433720,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1063438133,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1063462976,2,2,0,0,2,100.0,0,0,35.0,35.0,2,0,0,1.0,HIGH
1064014034,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1064509236,1,0,1,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1064701413,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1066120250,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1066764250,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1068668303,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1071076813,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1071457048,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1071552223,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1072816625,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1073576740,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1077088770,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1078300319,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1078433347,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1079239955,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1079553188,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1083040744,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1083953442,5,5,0,0,5,100.0,0,0,35.0,50.0,3,4,0,1.4,HIGH
1083984587,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1084414368,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1086408460,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1089926184,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1091748952,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1091948133,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1092341428,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1092406703,1,0,1,0,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
1093288797,1,1,0,0,1,100.0,0,0,35.0,35.0,1,0,0,1.0,HIGH
1096194936,1,0,0,1,1,100.0,0,0,35.0,35.0,1,1,0,2.0,HIGH
