Provider_NPI,total_claims,total_billed_amount,average_billed_amount,median_billed_amount,total_allowed_amount,average_allowed_amount,total_paid_amount,average_paid_amount,average_processing_latency,average_retry_count,denial_count,denial_rate,SLA_breach_count,SLA_breach_rate
1649509514.0,2,2666.58,1333.29,1333.29,2133.2799999999997,1066.6399999999999,2133.2799999999997,1066.6399999999999,3.5,0.0,0,0.0,0,0.0
1649520644.0,2,2699.5,1349.75,1349.75,1788.33,894.165,1788.33,894.165,2.0,1.0,0,0.0,0,0.0
1649526773.0,2,3890.2200000000003,1945.1100000000001,1945.1100000000001,3112.1899999999996,1556.0949999999998,3112.1899999999996,1556.0949999999998,0.5,1.5,0,0.0,0,0.0
1649628009.0,6,5296.78,882.7966666666666,837.45,4941.23,823.5383333333333,4941.23,823.5383333333333,0.16666666666666666,0.16666666666666666,0,0.0,0,0.0
1649814138.0,3,2078.62,692.8733333333333,664.6,1488.1799999999998,496.05999999999995,1488.1799999999998,496.05999999999995,-1.6666666666666667,1.6666666666666667,0,0.0,0,0.0
1649829532.0,9,11455.14,1272.7933333333333,1076.28,8261.05,917.8944444444444,6539.01,726.5566666666667,-0.5555555555555556,1.1111111111111112,0,0.0,0,0.0
1649947797.0,2,2737.75,1368.875,1368.875,2190.2,1095.1,2190.2,1095.1,-0.5,0.5,0,0.0,0,0.0
1659312072.0,2,2726.95,1363.475,1363.475,2541.65,1270.825,2541.65,1270.825,1.5,1.5,0,0.0,0,0.0
1659319135.0,3,3988.34,1329.4466666666667,1290.43,1643.48,547.8266666666667,1643.48,547.8266666666667,1.6666666666666667,1.0,0,0.0,0,0.0
1659330496.0,1,143459.276189788,143459.276189788,143459.276189788,1346.18,1346.18,1346.18,1346.18,-5.0,0.0,0,0.0,0,0.0
1659348506.0,2,1694.01,847.005,847.005,1355.21,677.605,1355.21,677.605,2.0,1.0,0,0.0,0,0.0
1659371870.0,13,9085.55,698.8884615384615,714.38,7291.7,560.9,7291.7,560.9,-3.6153846153846154,0.6923076923076923,0,0.0,0,0.0
1659392819.0,1,868.39,868.39,868.39,0.0,0.0,0.0,0.0,-4.0,0.0,0,0.0,0,0.0
1659436996.0,2,1595.44,797.72,797.72,1525.44,762.72,1525.44,762.72,-3.5,1.5,0,0.0,0,0.0
1659476356.0,1,1627.2,1627.2,1627.2,1301.75,1301.75,1301.75,1301.75,-6.0,0.0,0,0.0,0,0.0
1659518553.0,1,1058.88,1058.88,1058.88,726.76,726.76,726.76,726.76,-1.0,3.0,0,0.0,0,0.0
1659744167.0,1,995.73,995.73,995.73,796.59,796.59,796.59,796.59,2.0,0.0,0,0.0,0,0.0
1659818623.0,2,2296.34,1148.17,1148.17,1207.99,603.995,1207.99,603.995,1.0,0.5,0,0.0,0,0.0
1659927556.0,7,35865.91,5123.7014285714295,1676.52,29147.79,4163.97,35489.74,5069.962857142857,-2.2857142857142856,0.8571428571428571,0,0.0,0,0.0
1659966398.0,4,3400.24,850.06,924.025,2971.1000000000004,742.7750000000001,2971.1000000000004,742.7750000000001,-0.5,1.0,0,0.0,0,0.0
1669010369.0,1,1189.94,1189.94,1189.94,951.95,951.95,951.95,951.95,-3.0,0.0,0,0.0,0,0.0
1669063277.0,3,3880.32,1293.44,1413.89,3104.25,1034.75,3104.25,1034.75,-4.333333333333333,2.3333333333333335,0,0.0,0,0.0
1669078879.0,1,706.39,706.39,706.39,565.11,565.11,565.11,565.11,3.0,0.0,0,0.0,0,0.0
1669461281.0,1,10379.18,10379.18,10379.18,8303.35,8303.35,8303.35,8303.35,-1.0,0.0,0,0.0,0,0.0
1669474425.0,1,512.25,512.25,512.25,512.25,512.25,512.25,512.25,2.0,1.0,0,0.0,0,0.0
1669475166.0,1,1969.32,1969.32,1969.32,1575.47,1575.47,1575.47,1575.47,3.0,0.0,0,0.0,0,0.0
1669479929.0,1,793.98,793.98,793.98,605.91,605.91,605.91,605.91,3.0,0.0,0,0.0,0,0.0
1669548392.0,1,1199.19,1199.19,1199.19,959.35,959.35,959.35,959.35,5.0,0.0,0,0.0,0,0.0
1669634903.0,2,2474.4,1237.2,1237.2,1793.1200000000001,896.5600000000001,1793.1200000000001,896.5600000000001,-4.0,0.0,0,0.0,0,0.0
1669644068.0,2,1704.0,852.0,852.0,1286.53,643.265,1286.53,643.265,-6.0,2.5,0,0.0,0,0.0
1669802419.0,3,3988.45,1329.4833333333333,1073.09,3035.88,1011.96,3035.88,1011.96,-4.333333333333333,0.6666666666666666,0,0.0,0,0.0
1669830832.0,13,41291.31,3176.254615384615,1337.65,24855.079999999998,1911.9292307692306,24855.079999999998,1911.9292307692306,-1.4615384615384615,0.46153846153846156,0,0.0,0,0.0
1669840633.0,12,56611.03,4717.5858333333335,1334.255,42334.39,3527.8658333333333,43600.95,3633.4125,0.5,0.6666666666666666,0,0.0,0,0.0
1669879664.0,3,3125.46,1041.82,1130.94,2500.41,833.4699999999999,2500.41,833.4699999999999,-3.3333333333333335,1.0,0,0.0,0,0.0
1669884854.0,2,13811.130000000001,6905.5650000000005,6905.5650000000005,11048.9,5524.45,11048.9,5524.45,2.0,1.5,0,0.0,0,0.0
1669911764.0,1,1362.84,1362.84,1362.84,1090.28,1090.28,1090.28,1090.28,0.0,0.0,0,0.0,0,0.0
1669915864.0,1,795.46,795.46,795.46,449.98,449.98,449.98,449.98,-5.0,0.0,0,0.0,0,0.0
1669985032.0,1,952.1,952.1,952.1,761.68,761.68,761.68,761.68,-8.0,3.0,0,0.0,0,0.0
1669986998.0,11,13422.58,1220.2345454545455,1137.2,10343.65,940.3318181818181,10343.65,940.3318181818181,-3.3636363636363638,1.0,0,0.0,0,0.0
1679124010.0,1,299.63,299.63,299.63,239.7,239.7,239.7,239.7,0.0,0.0,0,0.0,0,0.0
1679188437.0,7,16090.4,2298.6285714285714,1410.26,12734.39,1819.1985714285713,12734.39,1819.1985714285713,-0.14285714285714285,1.0,0,0.0,0,0.0
1679535637.0,1,718.78,718.78,718.78,683.78,683.78,683.78,683.78,-6.0,0.0,0,0.0,0,0.0
1679581532.0,1,664.6,664.6,664.6,664.6,664.6,664.6,664.6,0.0,0.0,0,0.0,0,0.0
1679634257.0,2,2466.7,1233.35,1233.35,1973.36,986.68,1973.36,986.68,-2.0,3.0,0,0.0,0,0.0
1679646509.0,3,2640.75,880.25,831.87,1752.44,584.1466666666666,1752.44,584.1466666666666,-1.6666666666666667,0.0,0,0.0,0,0.0
1679678197.0,5,4454.2,890.8399999999999,748.44,3563.38,712.676,3563.38,712.676,-3.0,0.0,0,0.0,0,0.0
1679686992.0,1,697.47,697.47,697.47,557.97,557.97,557.97,557.97,1.0,0.0,0,0.0,0,0.0
1679761027.0,1,1773.11,1773.11,1773.11,1418.48,1418.48,1418.48,1418.48,-6.0,0.0,0,0.0,0,0.0
1679786784.0,4,9379.22,2344.805,1436.0,6944.15,1736.0375,6944.15,1736.0375,-4.75,2.0,0,0.0,0,0.0
1679810469.0,1,1063.19,1063.19,1063.19,850.55,850.55,850.55,850.55,-5.0,2.0,0,0.0,0,0.0
1679822993.0,1,1927.41,1927.41,1927.41,1541.93,1541.93,1541.93,1541.93,-7.0,0.0,0,0.0,0,0.0
1679900229.0,2,2658.24,1329.12,1329.12,1754.74,877.37,1754.74,877.37,0.0,0.0,0,0.0,0,0.0
1679931646.0,7,7322.77,1046.1100000000001,945.64,5963.27,851.8957142857143,5963.27,851.8957142857143,-2.142857142857143,0.0,0,0.0,0,0.0
1679933055.0,7,10064.08,1437.7257142857143,1461.06,6327.41,903.9157142857142,6327.41,903.9157142857142,-0.14285714285714285,0.7142857142857143,0,0.0,0,0.0
1679948319.0,6,6579.81,1096.635,1145.105,5263.88,877.3133333333334,5263.88,877.3133333333334,-0.16666666666666666,0.6666666666666666,0,0.0,0,0.0
1689130338.0,1,120.83,120.83,120.83,96.66,96.66,96.66,96.66,2.0,2.0,0,0.0,0,0.0
1689141376.0,2,2488.47,1244.235,1244.235,1990.78,995.39,1990.78,995.39,-3.0,0.5,0,0.0,0,0.0
1689198863.0,3,4895.25,1631.75,1609.16,3778.69,1259.5633333333333,3778.69,1259.5633333333333,1.3333333333333333,1.0,0,0.0,0,0.0
1689628232.0,2,2863.4700000000003,1431.7350000000001,1431.7350000000001,2545.65,1272.825,2545.65,1272.825,-4.0,1.0,0,0.0,0,0.0
1689688988.0,28,27518.68,982.8100000000001,886.61,22014.75,786.2410714285714,22014.75,786.2410714285714,-1.75,0.8214285714285714,0,0.0,0,0.0
1689692246.0,2,3153.59,1576.795,1576.795,3153.59,1576.795,3153.59,1576.795,-4.0,0.5,0,0.0,0,0.0
1689722431.0,2,1824.44,912.22,912.22,1088.54,544.27,1088.54,544.27,4.0,1.0,0,0.0,0,0.0
1689760092.0,8,18361.98,2295.2475,1195.71,15760.8,1970.1,15760.8,1970.1,-0.14285714285714285,1.0,1,0.125,0,0.0
1689766206.0,1,1119.03,1119.03,1119.03,1119.03,1119.03,1119.03,1119.03,0.0,3.0,0,0.0,0,0.0
1689781346.0,6,18378.97,3063.161666666667,1220.56,18168.97,3028.161666666667,18168.97,3028.161666666667,1.8333333333333333,1.3333333333333333,0,0.0,0,0.0
1689857385.0,9,4740.4,526.7111111111111,270.07,3792.38,421.3755555555556,3792.38,421.3755555555556,1.3333333333333333,0.5555555555555556,0,0.0,0,0.0
1689864035.0,4,22021.09,5505.2725,1943.17,17244.06,4311.015,17244.06,4311.015,-0.75,0.0,0,0.0,0,0.0
1689921306.0,3,4272.3099999999995,1424.1033333333332,1421.98,3987.91,1329.3033333333333,3987.91,1329.3033333333333,-3.0,0.6666666666666666,0,0.0,0,0.0
1699016527.0,2,3089.0699999999997,1544.5349999999999,1544.5349999999999,2287.26,1143.63,2287.26,1143.63,4.0,0.0,0,0.0,0,0.0
1699115600.0,1,2043.57,2043.57,2043.57,1634.85,1634.85,1634.85,1634.85,0.0,1.0,0,0.0,0,0.0
1699173245.0,2,3080.8999999999996,1540.4499999999998,1540.4499999999998,2464.74,1232.37,2464.74,1232.37,-1.0,1.5,1,0.5,0,0.0
1699288449.0,2,1908.76,954.38,954.38,1527.02,763.51,1527.02,763.51,-0.5,1.0,0,0.0,0,0.0
1699322164.0,3,2673.2200000000003,891.0733333333334,866.78,2138.56,712.8533333333334,2138.56,712.8533333333334,2.6666666666666665,0.0,0,0.0,0,0.0
1699703686.0,17,22213.95,1306.7029411764706,1308.37,17399.37,1023.4923529411764,17399.37,1023.4923529411764,-1.7647058823529411,0.7058823529411765,0,0.0,0,0.0
1699774646.0,2,2017.85,1008.925,1008.925,1614.27,807.135,1614.27,807.135,0.0,1.5,0,0.0,0,0.0
1699778902.0,1,735.28,735.28,735.28,588.24,588.24,588.24,588.24,-4.0,0.0,0,0.0,0,0.0
1699785089.0,1,1293.61,1293.61,1293.61,851.96,851.96,851.96,851.96,1.0,2.0,0,0.0,0,0.0
1699817775.0,14,20484.69,1463.1921428571427,1444.83,15432.05,1102.2892857142856,15432.05,1102.2892857142856,0.8571428571428571,0.8571428571428571,0,0.0,0,0.0
1699833129.0,3,2328.21,776.07,719.64,1303.38,434.46000000000004,1303.38,434.46000000000004,4.333333333333333,0.6666666666666666,0,0.0,0,0.0
1700135522.0,2,2518.34,1259.17,1259.17,2014.67,1007.335,2014.67,1007.335,-2.0,2.0,0,0.0,0,0.0
1700237633.0,77,76546.05,994.1045454545455,932.56,63028.44,818.5511688311689,62369.31,809.991038961039,-0.44155844155844154,0.9090909090909091,1,0.012987012987012988,0,0.0
1700238508.0,2,1796.79,898.395,898.395,1072.98,536.49,1072.98,536.49,-1.5,0.0,0,0.0,0,0.0
1700392438.0,2,2511.33,1255.665,1255.665,1825.63,912.815,1825.63,912.815,1.5,0.0,0,0.0,0,0.0
1700470580.0,3,4887.46,1629.1533333333334,1422.65,3728.47,1242.8233333333333,3728.47,1242.8233333333333,-1.0,0.3333333333333333,0,0.0,0,0.0
1700816683.0,4,27923.0,6980.75,6980.75,22338.440000000002,5584.610000000001,22338.440000000002,5584.610000000001,-0.5,0.0,0,0.0,0,0.0
1700827896.0,3,3770.67,1256.89,1259.77,3016.55,1005.5166666666668,3016.55,1005.5166666666668,0.0,1.3333333333333333,0,0.0,0,0.0
1700838034.0,1,1806.86,1806.86,1806.86,1445.49,1445.49,1445.49,1445.49,-4.0,0.0,0,0.0,0,0.0
1700842887.0,8,8634.03,1079.25375,992.6400000000001,8354.03,1044.25375,8354.03,1044.25375,0.75,0.5,0,0.0,0,0.0
1700864352.0,9,4346.99,482.99888888888887,689.08,5781.31,642.3677777777779,5781.31,642.3677777777779,2.7777777777777777,0.7777777777777778,0,0.0,0,0.0
1700866605.0,2,1634.7,817.35,817.35,629.66,314.83,629.66,314.83,-2.0,1.5,0,0.0,0,0.0
1700900867.0,1,1357.03,1357.03,1357.03,901.75,901.75,901.75,901.75,-3.0,0.0,0,0.0,0,0.0
1700936440.0,1,851.0,851.0,851.0,494.4,494.4,494.4,494.4,-5.0,0.0,0,0.0,0,0.0
1710051354.0,4,5641.95,1410.4875,1264.09,4140.77,1035.1925,4140.77,1035.1925,-3.25,0.75,0,0.0,0,0.0
1710136999.0,3,3792.49,1264.1633333333332,1269.39,3344.86,1114.9533333333334,3344.86,1114.9533333333334,-3.6666666666666665,0.3333333333333333,0,0.0,0,0.0
1710160098.0,1,865.31,865.31,865.31,507.4,507.4,507.4,507.4,1.0,0.0,0,0.0,0,0.0
1710288766.0,5,6996.0,1399.2,1333.32,3565.36,713.072,3565.36,713.072,-2.0,0.8,0,0.0,0,0.0
1710443890.0,1,1143.68,1143.68,1143.68,1143.68,1143.68,1143.68,1143.68,-2.0,0.0,0,0.0,0,0.0
1710465190.0,4,4462.55,1115.6375,1084.63,3197.22,799.305,3197.22,799.305,-2.0,1.25,0,0.0,0,0.0
1710559836.0,5,8042.88,1608.576,1817.5,5524.64,1104.928,5524.64,1104.928,0.6,0.4,0,0.0,0,0.0
1710590880.0,2,2649.05,1324.525,1324.525,2119.23,1059.615,2119.23,1059.615,-3.5,0.0,0,0.0,0,0.0
1710925250.0,2,117629.58361322,58814.79180661,58814.79180661,1742.65,871.325,1742.65,871.325,-0.5,0.0,0,0.0,0,0.0
1720004450.0,2,1625.49,812.745,812.745,1555.49,777.745,1555.49,777.745,0.0,1.0,0,0.0,0,0.0
1720014186.0,1,727.6,727.6,727.6,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0,0.0
1720015993.0,2,29097.019999999997,14548.509999999998,14548.509999999998,23277.61,11638.805,23277.61,11638.805,-0.5,0.0,0,0.0,0,0.0
1720029333.0,3,1648.27,549.4233333333333,693.01,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0,0.0,0,0.0
1720059389.0,1,733.64,733.64,733.64,586.91,586.91,586.91,586.91,-5.0,0.0,0,0.0,0,0.0
1720111677.0,1,2161.87,2161.87,2161.87,1547.14,1547.14,1547.14,1547.14,-2.0,3.0,0,0.0,0,0.0
1720454507.0,1,1206.42,1206.42,1206.42,965.14,965.14,965.14,965.14,-1.0,2.0,0,0.0,0,0.0
1720607377.0,4,5951.9,1487.975,1194.86,4577.19,1144.2975,4577.19,1144.2975,0.0,3.0,0,0.0,0,0.0
1720696578.0,1,1165.33,1165.33,1165.33,932.26,932.26,932.26,932.26,-4.0,3.0,0,0.0,0,0.0
1730104217.0,1,1067.6,1067.6,1067.6,854.08,854.08,854.08,854.08,1.0,0.0,0,0.0,0,0.0
1730121435.0,6,21220.690000000002,3536.781666666667,2057.175,16407.3,2734.5499999999997,18825.9,3137.65,2.8333333333333335,0.0,0,0.0,0,0.0
1730132515.0,7,7816.42,1116.6314285714286,1001.85,5707.66,815.38,5707.66,815.38,-1.1428571428571428,0.7142857142857143,0,0.0,0,0.0
1730144593.0,20,19414.27,970.7135000000001,970.94,15531.26,776.563,15979.57,798.9784999999999,1.5,1.0,1,0.05,0,0.0
1730179847.0,1,1330.94,1330.94,1330.94,1064.75,1064.75,1064.75,1064.75,0.0,0.0,0,0.0,0,0.0
1730207663.0,3,4284.16,1428.0533333333333,1555.64,3427.3199999999997,1142.4399999999998,3427.3199999999997,1142.4399999999998,1.6666666666666667,1.0,0,0.0,0,0.0
1730248972.0,2,3357.38,1678.69,1678.69,2315.17,1157.585,2315.17,1157.585,-3.0,0.0,0,0.0,0,0.0
1730253626.0,3,2484.52,828.1733333333333,755.0,1801.22,600.4066666666666,1801.22,600.4066666666666,-0.3333333333333333,0.3333333333333333,0,0.0,0,0.0
1730284605.0,2,3034.46,1517.23,1517.23,2123.9500000000003,1061.9750000000001,2123.9500000000003,1061.9750000000001,-1.0,0.0,0,0.0,0,0.0
1730305004.0,1,12305.75,12305.75,12305.75,9844.59,9844.59,9844.59,9844.59,-3.0,1.0,0,0.0,0,0.0
1730311143.0,1,899.07,899.07,899.07,719.26,719.26,719.26,719.26,5.0,0.0,0,0.0,0,0.0
1730312745.0,1,1067.41,1067.41,1067.41,667.52,667.52,667.52,667.52,-6.0,2.0,0,0.0,0,0.0
1730488818.0,1,795.46,795.46,795.46,636.38,636.38,636.38,636.38,-4.0,0.0,0,0.0,0,0.0
1730587072.0,5,4589.38,917.876,915.48,3687.6000000000004,737.5200000000001,3687.6000000000004,737.5200000000001,-0.8,0.6,0,0.0,0,0.0
1730645631.0,1,1269.56,1269.56,1269.56,829.27,829.27,829.27,829.27,2.0,0.0,0,0.0,0,0.0
1730668419.0,2,1982.4199999999998,991.2099999999999,991.2099999999999,1213.1399999999999,606.5699999999999,1213.1399999999999,606.5699999999999,0.0,1.5,0,0.0,0,0.0
1740230945.0,3,3977.34,1325.78,1341.93,2676.06,892.02,2676.06,892.02,2.6666666666666665,1.0,0,0.0,0,0.0
1740251883.0,6,11628.26,1938.0433333333333,2048.15,9302.630000000001,1550.4383333333335,9302.630000000001,1550.4383333333335,0.16666666666666666,0.3333333333333333,0,0.0,0,0.0
1740271022.0,1,778.78,778.78,778.78,623.02,623.02,623.02,623.02,-3.0,0.0,0,0.0,0,0.0
1740283977.0,1,843.55,843.55,843.55,674.82,674.82,674.82,674.82,-1.0,3.0,0,0.0,0,0.0
1740296508.0,2,2256.04,1128.02,1128.02,0.0,0.0,0.0,0.0,-1.5,1.5,0,0.0,0,0.0
1740364009.0,7,7534.83,1076.4042857142856,1192.4,3293.12,470.44571428571425,3293.12,470.44571428571425,-1.7142857142857142,0.5714285714285714,0,0.0,0,0.0
1740373679.0,4,5545.91,1386.4775,1426.135,4436.68,1109.17,4436.68,1109.17,-0.5,0.0,0,0.0,0,0.0
1740387018.0,5,6334.58,1266.916,1264.01,5138.9400000000005,1027.788,5138.9400000000005,1027.788,-1.8,1.8,0,0.0,0,0.0
1740513928.0,6,8280.81,1380.135,1129.025,6251.86,1041.9766666666667,6251.86,1041.9766666666667,0.16666666666666666,0.3333333333333333,0,0.0,0,0.0
1740529668.0,5,6420.3,1284.06,1253.56,5478.57,1095.714,5478.57,1095.714,-0.6,0.0,0,0.0,0,0.0
1740536036.0,1,1089.14,1089.14,1089.14,871.3,871.3,871.3,871.3,-1.0,0.0,0,0.0,0,0.0
1740653922.0,2,3818.66,1909.33,1909.33,3054.8900000000003,1527.4450000000002,3054.8900000000003,1527.4450000000002,1.5,1.0,0,0.0,0,0.0
1740666767.0,5,22254.449999999997,4450.889999999999,940.28,15735.83,3147.166,15735.83,3147.166,-3.0,0.6,0,0.0,0,0.0
1740708858.0,2,1853.0,926.5,926.5,0.0,0.0,1121.39,560.695,-4.0,1.0,0,0.0,0,0.0
1750310884.0,2,2252.95,1126.475,1126.475,1802.37,901.185,1802.37,901.185,3.5,1.5,0,0.0,0,0.0
1750314183.0,3,4928.139999999999,1642.7133333333331,1613.45,3942.51,1314.17,3942.51,1314.17,-4.333333333333333,0.3333333333333333,0,0.0,0,0.0
1750339511.0,1,874.36,874.36,874.36,699.49,699.49,699.49,699.49,1.0,3.0,0,0.0,0,0.0
1750381281.0,2,2333.91,1166.955,1166.955,1867.1,933.55,1867.1,933.55,-5.0,0.5,0,0.0,0,0.0
1750392304.0,2,2215.2000000000003,1107.6000000000001,1107.6000000000001,1587.52,793.76,1587.52,793.76,-0.5,0.0,0,0.0,0,0.0
1750393682.0,1,1329.81,1329.81,1329.81,877.44,877.44,877.44,877.44,-5.0,0.0,0,0.0,0,0.0
1750486106.0,6,7094.8,1182.4666666666667,1263.415,5117.9,852.9833333333332,5117.9,852.9833333333332,-1.6666666666666667,1.1666666666666667,0,0.0,0,0.0
1750508651.0,1,1615.63,1615.63,1615.63,1292.51,1292.51,1292.51,1292.51,2.0,0.0,0,0.0,0,0.0
1750530424.0,3,3149.07,1049.69,841.01,2146.46,715.4866666666667,2146.46,715.4866666666667,-1.0,1.0,0,0.0,0,0.0
1750546313.0,4,12588.85,3147.2125,1487.52,10071.07,2517.7675,10071.07,2517.7675,1.5,0.0,0,0.0,0,0.0
1750566386.0,1,846.35,846.35,846.35,677.07,677.07,677.07,677.07,3.0,0.0,0,0.0,0,0.0
1750633855.0,1,2010.92,2010.92,2010.92,1608.73,1608.73,1608.73,1608.73,-7.0,0.0,0,0.0,0,0.0
1750657722.0,3,2330.94,776.98,744.32,1500.01,500.00333333333333,1500.01,500.00333333333333,-0.6666666666666666,1.6666666666666667,0,0.0,0,0.0
1750660726.0,1,1396.95,1396.95,1396.95,934.37,934.37,934.37,934.37,3.0,1.0,0,0.0,0,0.0
1750746285.0,1,884.44,884.44,884.44,854.44,854.44,854.44,854.44,0.0,0.0,0,0.0,0,0.0
1750830600.0,1,1531.33,1531.33,1531.33,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0,0.0
1750838686.0,6,7758.49,1293.0816666666667,1366.1599999999999,7035.78,1172.6299999999999,7035.78,1172.6299999999999,-4.166666666666667,0.0,0,0.0,0,0.0
1750887972.0,1,814.81,814.81,814.81,651.84,651.84,651.84,651.84,1.0,0.0,0,0.0,0,0.0
1750992459.0,1,1568.83,1568.83,1568.83,1533.83,1533.83,1533.83,1533.83,-1.0,0.0,0,0.0,0,0.0
1760415939.0,2,18748.54,9374.27,9374.27,14998.83,7499.415,14998.83,7499.415,-1.0,0.0,0,0.0,0,0.0
1760426969.0,4,3787.2799999999997,946.8199999999999,925.17,3647.2799999999997,911.8199999999999,3647.2799999999997,911.8199999999999,-3.0,0.5,0,0.0,0,0.0
1760443469.0,2,2006.94,1003.47,1003.47,1605.54,802.77,1605.54,802.77,2.0,1.0,0,0.0,0,0.0
1760450910.0,1,529.26,529.26,529.26,0.0,0.0,0.0,0.0,-6.0,1.0,0,0.0,0,0.0
1760499545.0,1,1433.24,1433.24,1433.24,1433.24,1433.24,1433.24,1433.24,-1.0,0.0,0,0.0,0,0.0
1760586325.0,1,922.88,922.88,922.88,738.3,738.3,738.3,738.3,0.0,1.0,0,0.0,0,0.0
1760695878.0,1,1486.6,1486.6,1486.6,1189.26,1189.26,1189.26,1189.26,-5.0,0.0,0,0.0,0,0.0
1760823397.0,1,710.35,710.35,710.35,568.27,568.27,568.27,568.27,-3.0,0.0,0,0.0,0,0.0
1760836977.0,1,784.12,784.12,784.12,627.28,627.28,627.28,627.28,-5.0,0.0,0,0.0,0,0.0
1760874549.0,3,154741.132531469,51580.37751048966,1594.41,3320.48,1106.8266666666666,3320.48,1106.8266666666666,-0.6666666666666666,0.6666666666666666,0,0.0,0,0.0
1760932248.0,2,2022.65,1011.325,1011.325,945.31,472.655,945.31,472.655,-2.0,1.0,0,0.0,0,0.0
1760958813.0,1,1421.42,1421.42,1421.42,1137.14,1137.14,1137.14,1137.14,-6.0,0.0,0,0.0,0,0.0
1770048217.0,2,1571.9,785.95,785.95,1511.9,755.95,1511.9,755.95,-2.5,1.0,0,0.0,0,0.0
1770097123.0,2,3175.6000000000004,1587.8000000000002,1587.8000000000002,800.97,400.485,800.97,400.485,-6.5,0.5,0,0.0,0,0.0
1770119588.0,1,1504.39,1504.39,1504.39,1203.5,1203.5,1203.5,1203.5,4.0,0.0,0,0.0,0,0.0
1770125932.0,1,804.48,804.48,804.48,643.58,643.58,643.58,643.58,6.0,2.0,1,1.0,0,0.0
1770167389.0,1,980.59,980.59,980.59,784.48,784.48,2218.82,2218.82,3.0,0.0,0,0.0,0,0.0
1770529950.0,6,7262.01,1210.335,1166.48,5512.530000000001,918.7550000000001,5512.530000000001,918.7550000000001,-0.3333333333333333,1.0,0,0.0,0,0.0
1770531600.0,1,769.92,769.92,769.92,739.92,739.92,739.92,739.92,-4.0,0.0,0,0.0,0,0.0
1770547804.0,3,3204.0699999999997,1068.0233333333333,815.89,2052.61,684.2033333333334,2052.61,684.2033333333334,0.3333333333333333,1.0,0,0.0,0,0.0
1770678260.0,2,2146.58,1073.29,1073.29,789.18,394.59,789.18,394.59,-4.0,1.5,0,0.0,0,0.0
1770696643.0,1,1418.13,1418.13,1418.13,1383.13,1383.13,1383.13,1383.13,-1.0,0.0,0,0.0,0,0.0
1770699621.0,1,1427.57,1427.57,1427.57,1142.04,1142.04,1142.04,1142.04,-5.0,0.0,0,0.0,0,0.0
1770721508.0,1,615.2,615.2,615.2,305.76,305.76,305.76,305.76,-1.0,2.0,0,0.0,0,0.0
1770744013.0,5,7925.58,1585.116,1946.71,6730.36,1346.072,6730.36,1346.072,-1.6,1.0,0,0.0,0,0.0
1770760902.0,2,2174.78,1087.39,1087.39,1681.5100000000002,840.7550000000001,1681.5100000000002,840.7550000000001,-3.0,1.5,1,0.5,0,0.0
1770770273.0,1,859.73,859.73,859.73,687.79,687.79,687.79,687.79,1.0,0.0,0,0.0,0,0.0
1770785644.0,2,1802.44,901.22,901.22,1350.79,675.395,1350.79,675.395,-0.5,1.5,0,0.0,0,0.0
1770821670.0,2,3125.4700000000003,1562.7350000000001,1562.7350000000001,1185.03,592.515,1185.03,592.515,-0.5,1.5,0,0.0,0,0.0
1770822496.0,2,2784.05,1392.025,1392.025,2227.23,1113.615,2227.23,1113.615,-7.5,1.0,0,0.0,0,0.0
1770834244.0,4,13265.249999999998,3316.3124999999995,1192.69,10612.199999999999,2653.0499999999997,10612.199999999999,2653.0499999999997,0.3333333333333333,1.75,0,0.0,0,0.0
1770865644.0,1,744.32,744.32,744.32,595.46,595.46,595.46,595.46,-7.0,0.0,0,0.0,0,0.0
1770988735.0,1,926.5,926.5,926.5,926.5,926.5,926.5,926.5,4.0,0.0,0,0.0,0,0.0
1770991291.0,14,20335.68,1452.5485714285714,1428.52,16002.92,1143.0657142857142,16002.92,1143.0657142857142,-2.2142857142857144,0.9285714285714286,0,0.0,0,0.0
1780051136.0,4,4885.67,1221.4175,1296.8200000000002,4246.29,1061.5725,4246.29,1061.5725,-3.0,1.75,0,0.0,0,0.0
1780064808.0,6,7569.84,1261.64,1261.63,5295.75,882.625,5295.75,882.625,0.0,0.8333333333333334,0,0.0,0,0.0
1780101204.0,1,1196.72,1196.72,1196.72,957.38,957.38,1486.61,1486.61,5.0,0.0,0,0.0,0,0.0
1780123372.0,2,20578.98,10289.49,10289.49,16463.18,8231.59,16463.18,8231.59,-2.0,0.0,0,0.0,0,0.0
1780155200.0,1,1576.51,1576.51,1576.51,1261.21,1261.21,1261.21,1261.21,-1.0,3.0,0,0.0,0,0.0
1780165175.0,1,1644.13,1644.13,1644.13,1229.16,1229.16,1229.16,1229.16,3.0,3.0,0,0.0,0,0.0
1780183145.0,2,2479.84,1239.92,1239.92,1983.85,991.925,1983.85,991.925,1.0,0.0,0,0.0,0,0.0
1780606608.0,8,7783.28,972.91,897.45,6547.1,818.3875,7336.7,917.0875,-1.2857142857142858,0.625,0,0.0,0,0.0
1780607754.0,1,995.75,995.75,995.75,610.2,610.2,610.2,610.2,0.0,0.0,0,0.0,0,0.0
