Provider_NPI,Predominant_Record_Type,Total_Records,Flagged_Records,Flagged_Record_Percentage,ML_Anomaly_Count,Statistical_Anomaly_Count,Rule_Violation_Count,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Denial_Rate_Percentage,Provider_Risk_Level,Provider_Status,Primary_Risk_Factors
1114074622,MEDICAL_CLAIM,7,7,100.0,0,3,9,4,0,45.62,64.51,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,4 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 45.6
1427593896,MEDICAL_CLAIM,7,4,57.14,0,7,4,4,0,42.43,59.18,14.29,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,4 high-risk records; 57.1% flagged records (Threshold: 10%); High average claim risk score of 42.4
1689760092,MEDICAL_CLAIM,8,4,50.0,0,8,4,4,0,41.59,64.57,14.29,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,4 high-risk records; 50.0% flagged records (Threshold: 10%); High average claim risk score of 41.6
1578928826,MEDICAL_CLAIM,9,6,66.67,0,5,6,4,0,35.79,62.59,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,4 high-risk records; 66.7% flagged records (Threshold: 10%); High average claim risk score of 35.8
1861563439,MEDICAL_CLAIM,3,3,100.0,0,3,3,3,0,63.9,64.02,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,3 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.9
1427418276,MEDICAL_CLAIM,3,3,100.0,0,3,3,3,0,58.62,59.48,33.33,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,3 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 58.6; High claim denial/rejection rate of 33.3%
1598152019,MEDICAL_CLAIM,3,3,100.0,0,3,3,3,0,58.41,59.37,33.33,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,3 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 58.4; High claim denial/rejection rate of 33.3%
1316937691,MEDICAL_CLAIM,6,3,50.0,0,6,3,3,0,39.84,56.84,16.67,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,3 high-risk records; 50.0% flagged records (Threshold: 10%); High average claim risk score of 39.8
1215914791,MEDICAL_CLAIM,8,3,37.5,0,8,3,3,0,35.04,56.58,12.5,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,3 high-risk records; 37.5% flagged records (Threshold: 10%); High average claim risk score of 35.0
1154891562,MEDICAL_CLAIM,10,7,70.0,0,7,4,3,0,32.21,74.24,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,3 high-risk records; 70.0% flagged records (Threshold: 10%)
1124430319,MEDICAL_CLAIM,20,14,70.0,0,2,16,3,0,24.92,64.41,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,3 high-risk records; 70.0% flagged records (Threshold: 10%)
1477741999,MEDICAL_CLAIM,2,2,100.0,0,2,2,2,0,64.29,64.41,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 64.3
1285683045,MEDICAL_CLAIM,2,2,100.0,0,2,2,2,0,64.18,64.52,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 64.2
1396094017,MEDICAL_CLAIM,2,2,100.0,0,2,2,2,0,63.59,63.75,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.6
1578560090,MEDICAL_CLAIM,2,2,100.0,0,2,2,2,0,63.47,63.47,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.5
1467483255,MEDICAL_CLAIM,2,2,100.0,0,2,2,2,0,63.41,63.62,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.4
1780123372,MEDICAL_CLAIM,2,2,100.0,0,2,2,2,0,63.36,63.95,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.4
1952409765,MEDICAL_CLAIM,2,2,100.0,0,2,2,2,0,63.23,63.23,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.2
1821239708,MEDICAL_CLAIM,2,2,100.0,0,2,2,2,0,62.77,62.97,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 62.8
1821232869,MEDICAL_CLAIM,2,2,100.0,1,2,1,2,0,59.67,64.42,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 59.7
1770760902,MEDICAL_CLAIM,2,2,100.0,0,2,2,2,0,59.2,59.71,50.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 59.2; High claim denial/rejection rate of 50.0%
1366481293,MEDICAL_CLAIM,2,2,100.0,0,2,2,2,0,58.97,59.61,50.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 59.0; High claim denial/rejection rate of 50.0%
1845678368,PRIOR_AUTH,2,2,100.0,2,2,0,2,0,54.99,54.99,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 55.0; High claim denial/rejection rate of 100.0%
1530328581,PRIOR_AUTH,2,2,100.0,2,2,0,2,0,54.98,54.98,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 55.0
1892223805,PHARMACY_CLAIM,2,2,100.0,2,2,0,2,0,54.88,54.88,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 54.9
1280401689,PHARMACY_CLAIM,2,2,100.0,2,2,0,2,0,54.87,54.87,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 54.9
1993962280,PRIOR_AUTH,2,2,100.0,0,2,2,2,0,54.86,54.86,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 54.9; High claim denial/rejection rate of 100.0%
1124579929,PRIOR_AUTH,2,2,100.0,0,2,2,2,0,54.84,54.84,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 54.8; High claim denial/rejection rate of 100.0%
1879206785,PRIOR_AUTH,2,2,100.0,2,2,0,2,0,54.81,54.81,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 54.8
1180138860,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,54.35,54.35,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 54.4
1716003077,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,54.31,54.31,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 54.3; High claim denial/rejection rate of 100.0%
1541910389,PRIOR_AUTH,2,2,100.0,0,2,2,2,0,54.28,54.28,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 54.3
1039979042,PRIOR_AUTH,2,2,100.0,0,2,2,2,0,54.12,54.12,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 54.1
1631923864,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,53.78,53.78,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 53.8
1479140045,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,53.67,53.67,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 53.7
1713291579,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,53.66,53.66,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 53.7
1877825519,PHARMACY_CLAIM,2,2,100.0,0,2,2,2,0,53.23,53.23,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 53.2
1184138356,MEDICAL_CLAIM,3,3,100.0,0,3,2,2,0,51.56,63.07,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 51.6
1205344603,MEDICAL_CLAIM,3,2,66.67,0,2,4,2,0,49.21,74.42,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 66.7% flagged records (Threshold: 10%); High average claim risk score of 49.2
1184884678,MEDICAL_CLAIM,3,2,66.67,0,3,2,2,0,47.19,59.0,33.33,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 66.7% flagged records (Threshold: 10%); High average claim risk score of 47.2; High claim denial/rejection rate of 33.3%
1700816683,MEDICAL_CLAIM,4,4,100.0,0,4,2,2,0,44.42,62.33,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 44.4
1316233174,MEDICAL_CLAIM,3,2,66.67,0,2,2,2,0,44.14,64.21,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 66.7% flagged records (Threshold: 10%); High average claim risk score of 44.1
1245283530,MEDICAL_CLAIM,6,6,100.0,0,4,5,2,0,41.36,74.64,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 41.4
1679931646,MEDICAL_CLAIM,7,5,71.43,0,4,5,2,0,34.55,55.73,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 71.4% flagged records (Threshold: 10%)
1639534290,MEDICAL_CLAIM,7,6,85.71,0,2,6,2,0,33.44,63.91,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 85.7% flagged records (Threshold: 10%)
1225528151,MEDICAL_CLAIM,12,7,58.33,0,4,7,2,0,25.66,64.8,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 58.3% flagged records (Threshold: 10%)
1669830832,MEDICAL_CLAIM,13,8,61.54,0,2,8,2,0,22.5,63.94,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 61.5% flagged records (Threshold: 10%)
1508010836,MEDICAL_CLAIM,8,3,37.5,0,2,3,2,0,19.76,63.9,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,2 high-risk records; 37.5% flagged records (Threshold: 10%)
1985224018,PHARMACY_CLAIM,1,1,100.0,1,1,1,1,0,74.99,74.99,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 75.0; High claim denial/rejection rate of 100.0%
1461244432,PRIOR_AUTH,1,1,100.0,1,1,1,1,0,74.88,74.88,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 74.9; High claim denial/rejection rate of 100.0%
1412883052,PRIOR_AUTH,1,1,100.0,1,1,1,1,0,74.85,74.85,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 74.8
1969768904,PHARMACY_CLAIM,1,1,100.0,1,1,1,1,0,74.85,74.85,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 74.8; High claim denial/rejection rate of 100.0%
1119210650,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,74.76,74.76,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 74.8; High claim denial/rejection rate of 100.0%
1560517239,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,74.66,74.66,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 74.7
1922258367,MEDICAL_CLAIM,1,1,100.0,0,1,2,1,0,74.6,74.6,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 74.6
1383304048,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,74.58,74.58,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 74.6
1160754643,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,74.51,74.51,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 74.5
1010392038,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,74.37,74.37,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 74.4
1950052993,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,74.03,74.03,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 74.0
1257244567,PHARMACY_CLAIM,1,1,100.0,0,1,3,1,0,74.01,74.01,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 74.0; High claim denial/rejection rate of 100.0%
1419231348,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,73.47,73.47,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 73.5
1307832067,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,73.2,73.2,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 73.2
1418661594,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,72.29,72.29,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 72.3
1274003795,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,69.63,69.63,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 69.6
1640525944,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,69.61,69.61,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 69.6
1333112986,PHARMACY_CLAIM,1,1,100.0,0,1,3,1,0,66.0,66.0,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 66.0
1927879328,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,64.23,64.23,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 64.2; High claim denial/rejection rate of 100.0%
1851397475,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,64.05,64.05,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 64.0
1023177250,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,63.96,63.96,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 64.0
1174857825,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,63.95,63.95,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 64.0
1265460794,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,63.94,63.94,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.9
1518963230,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,63.91,63.91,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.9
1053839795,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,63.84,63.84,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.8
1730305004,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,63.75,63.75,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.8
1376088930,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,63.71,63.71,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.7
1417284043,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,63.59,63.59,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.6
1497760243,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,63.58,63.58,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.6
1669461281,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,63.49,63.49,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.5
1467413906,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,63.32,63.32,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.3
1548278476,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,63.27,63.27,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.3
1316037633,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,63.22,63.22,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.2
1867536255,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,63.15,63.15,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.1
1934720606,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,63.06,63.06,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 63.1
1033538413,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,62.9,62.9,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 62.9
1483653031,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,62.62,62.62,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 62.6; High claim denial/rejection rate of 100.0%
1053853234,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,62.41,62.41,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 62.4
1348449180,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,62.37,62.37,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 62.4; High claim denial/rejection rate of 100.0%
1346241213,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,62.03,62.03,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 62.0
1046221895,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,61.99,61.99,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 62.0
1439593985,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,60.91,60.91,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 60.9
1684175280,PHARMACY_CLAIM,1,1,100.0,0,1,2,1,0,60.22,60.22,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 60.2
1790056877,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,59.78,59.78,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 59.8; High claim denial/rejection rate of 100.0%
1659330496,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,59.65,59.65,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 59.6
1306164082,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,59.64,59.64,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 59.6
1619597143,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,59.63,59.63,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 59.6; High claim denial/rejection rate of 100.0%
1891181517,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,59.61,59.61,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 59.6; High claim denial/rejection rate of 100.0%
1215907951,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,59.58,59.58,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 59.6; High claim denial/rejection rate of 100.0%
1118563477,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,59.2,59.2,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 59.2; High claim denial/rejection rate of 100.0%
1104747811,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,59.06,59.06,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 59.1
1275783615,MEDICAL_CLAIM,1,1,100.0,0,1,1,1,0,58.69,58.69,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,1 high-risk records; 100.0% flagged records (Threshold: 10%); High average claim risk score of 58.7
